Season,Metric,Evaluated_Starts,Workload_v1_MAE,Global_v2_MAE,BiasControlled_v23_MAE,BiasControlled_v23_RMSE,Global_v2_Bias,BiasControlled_v23_Bias,Relative_MAE_vs_Workload_v1,Relative_MAE_vs_Global_v2,BiasControlled_Adjusted_Starts,BiasControlled_Win_Share_vs_Workload_v1,BiasControlled_Win_Share_vs_Global_v2,Mean_TIGHT_Weight,BiasControlled_Status,Candidate_Version
2024,PITCHES,1251,8.648657984521442,8.506586249791853,8.456488905744495,12.354793121782903,0.966391799798364,1.1150568913792949,0.022219525748488803,0.005889241885789906,169,0.6863905325443787,0.6804733727810651,0.6766742095379308,MIXED,workload-v2.3-bias-controlled-tight-candidate
2024,BF,1251,2.5786046081416267,2.5626920937060107,2.5575369322542265,3.522183396464474,0.3206244219672346,0.3610781174593627,0.008170184688603139,0.0020116195248134944,169,0.6153846153846154,0.5739644970414202,0.6766742095379308,MIXED,workload-v2.3-bias-controlled-tight-candidate
2024,OUTS,1251,2.7731555411435016,2.755083138535911,2.7546195974549716,3.6615872206950733,0.2669434118355328,0.31475935349143763,0.006684062041787501,0.00016824939852298656,169,0.5502958579881657,0.5325443786982249,0.6766742095379308,MIXED,workload-v2.3-bias-controlled-tight-candidate
2025,PITCHES,1720,8.605368496009453,8.421497935670269,8.35795458977221,11.767912605046817,0.6071042177400336,0.8018456333853845,0.02875111116415015,0.007545373327103028,280,0.6857142857142857,0.6714285714285714,0.7307671316175981,MIXED,workload-v2.3-bias-controlled-tight-candidate
2025,BF,1720,2.55774055125089,2.54398009957734,2.535976079262041,3.371058514088321,0.16545083019943296,0.23313085423373778,0.008509257116874057,0.0031462590122574843,280,0.575,0.5607142857142857,0.7307671316175981,MIXED,workload-v2.3-bias-controlled-tight-candidate
2025,OUTS,1720,2.78431201613729,2.775996946082317,2.7641324755632626,3.6158835413782286,0.10267820854043694,0.18458605328549663,0.007247585923226669,0.004273949413308419,280,0.5821428571428572,0.5785714285714286,0.7307671316175981,MIXED,workload-v2.3-bias-controlled-tight-candidate
2026,PITCHES,1681,9.178120372281878,9.10564112702288,8.963662165905625,12.567386316662128,-0.29275844136016116,0.06383406011589761,0.023366244685994953,0.015592417836005311,337,0.7002967359050445,0.7032640949554896,0.747483557580891,HELPING,workload-v2.3-bias-controlled-tight-candidate
2026,BF,1681,2.712069921597145,2.685357376901711,2.67336885697222,3.6046272620714004,-0.09018260448931537,-0.035665658979663034,0.01426993615346536,0.00446440389372797,337,0.6053412462908012,0.6261127596439169,0.747483557580891,HELPING,workload-v2.3-bias-controlled-tight-candidate
2026,OUTS,1681,2.7640752881476636,2.7532712626458453,2.7428316813510016,3.615566481847342,-0.059238993820312995,-0.007638518419967238,0.0076856107674615,0.003791700961862881,337,0.5964391691394659,0.6172106824925816,0.747483557580891,HELPING,workload-v2.3-bias-controlled-tight-candidate
