game_date,game_pk,pitcher_id,player,team,opponent,umpire_id,umpire_name,Base_Projection,Candidate_Factor,Candidate_Projection,Actual_Strikeouts,Capped_Factor,Cap_Was_Binding,Capped_Projection,Base_Absolute_Error,Incumbent_Absolute_Error,Capped_Absolute_Error,Base_Error,Incumbent_Error,Capped_Error,Capped_Win_vs_Incumbent,Incumbent_Win_vs_Capped,Capped_Incumbent_Tie,Incumbent_Overprediction,Capped_Overprediction,Evidence_Lane,Counts_For_Promotion,Report_Only,Production_Authority,No_Projection_Adjustment,Validation_Version
2026-08-17,824077,608379,Michael Wacha,KCR,ATH,596740.0,Jansen Visconti,4.988548340582685,1.0149275593263445,5.063015191889071,3.0,1.0149275593263445,False,5.063015191889071,1.9885483405826854,2.063015191889071,2.063015191889071,1.9885483405826854,2.063015191889071,2.063015191889071,False,False,True,True,True,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-17,823668,527048,Martín Pérez,ATL,MIN,427129.0,Bruce Dreckman,3.997922197560462,1.021732500866533,4.084807045183276,3.0,1.015,True,4.0578910305238685,0.9979221975604622,1.0848070451832763,1.0578910305238685,0.9979221975604622,1.0848070451832763,1.0578910305238685,True,False,False,True,True,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-17,823668,641927,Bailey Ober,MIN,ATL,427129.0,Bruce Dreckman,4.552692426074534,1.021732500866533,4.651633818169257,4.0,1.015,True,4.620982812465652,0.5526924260745343,0.6516338181692571,0.6209828124656518,0.5526924260745343,0.6516338181692571,0.6209828124656518,True,False,False,True,True,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-17,824320,605483,Blake Snell,LAD,COL,483919.0,Mark Ripperger,5.358647602224803,1.0160008723997476,5.444390638743215,5.0,1.015,True,5.439027316258175,0.35864760222480285,0.44439063874321505,0.4390273162581746,0.35864760222480285,0.44439063874321505,0.4390273162581746,True,False,False,True,True,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-17,824320,608372,Tomoyuki Sugano,COL,LAD,483919.0,Mark Ripperger,3.9399266163000446,1.0160008723997476,4.002968879351831,3.0,1.015,True,3.999025515544545,0.9399266163000446,1.0029688793518314,0.9990255155445449,0.9399266163000446,1.0029688793518314,0.9990255155445449,True,False,False,True,True,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-17,824514,687273,Quinn Mathews,STL,CIN,483569.0,Vic Carapazza,5.397625398488667,0.9552266916146518,5.155955851973546,7.0,0.9552266916146518,False,5.155955851973546,1.6023746015113334,1.8440441480264544,1.8440441480264544,-1.6023746015113334,-1.8440441480264544,-1.8440441480264544,False,False,True,False,False,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-17,824478,669467,Andre Pallante,STL,CIN,544728.0,Nic Lentz,5.035533662626852,0.9932944767776022,5.001767774714942,5.0,0.9932944767776022,False,5.001767774714942,0.03553366262685209,0.0017677747149420497,0.0017677747149420497,0.03553366262685209,0.0017677747149420497,0.0017677747149420497,False,False,True,True,True,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-18,824803,607074,Carlos Rodón,NYY,BAL,504381.0,Will Little,5.61537454976998,0.9969832376667684,5.598434299341247,4.0,0.9969832376667684,False,5.598434299341247,1.6153745497699799,1.598434299341247,1.598434299341247,1.6153745497699799,1.598434299341247,1.598434299341247,False,False,True,True,True,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-18,824803,669358,Shane Baz,BAL,NYY,504381.0,Will Little,5.414982918719831,0.9969832376667684,5.398647202215545,10.0,0.9969832376667684,False,5.398647202215545,4.585017081280169,4.601352797784455,4.601352797784455,-4.585017081280169,-4.601352797784455,-4.601352797784455,False,False,True,False,False,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-18,823341,672456,Keider Montero,DET,PIT,483630.0,John Tumpane,4.653182668769521,0.9915360120115314,4.613798186552906,3.0,0.9915360120115314,False,4.613798186552906,1.6531826687695208,1.6137981865529056,1.6137981865529056,1.6531826687695208,1.6137981865529056,1.6137981865529056,False,False,True,True,True,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-18,823341,677952,Braxton Ashcraft,PIT,DET,483630.0,John Tumpane,5.346787593098446,0.9915360120115314,5.301532447133567,4.0,0.9915360120115314,False,5.301532447133567,1.3467875930984459,1.3015324471335674,1.3015324471335674,1.3467875930984459,1.3015324471335674,1.3015324471335674,False,False,True,True,True,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-18,824398,687931,Carson Whisenhunt,SFG,CLE,490319.0,Jordan Baker,4.140867861084864,0.9552927468153528,3.9557410332151743,1.0,0.9552927468153528,False,3.9557410332151743,3.140867861084864,2.9557410332151743,2.9557410332151743,3.140867861084864,2.9557410332151743,2.9557410332151743,False,False,True,True,True,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-18,824398,656492,Foster Griffin,CLE,SFG,490319.0,Jordan Baker,5.459779377135535,0.9552927468153528,5.215687638189622,6.0,0.9552927468153528,False,5.215687638189622,0.5402206228644646,0.784312361810378,0.784312361810378,-0.5402206228644646,-0.784312361810378,-0.784312361810378,False,False,True,False,False,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-18,822938,667755,José Soriano,TOR,TBR,428442.0,James Hoye,4.674917674843069,0.980248612349956,4.582581563615201,2.0,0.980248612349956,False,4.582581563615201,2.674917674843069,2.582581563615201,2.582581563615201,2.674917674843069,2.582581563615201,2.582581563615201,False,False,True,True,True,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-18,822938,607259,Nick Martinez,TBR,TOR,428442.0,James Hoye,4.219537306215175,0.980248612349956,4.136195589176296,5.0,0.980248612349956,False,4.136195589176296,0.7804626937848251,0.863804410823704,0.863804410823704,-0.7804626937848251,-0.863804410823704,-0.863804410823704,False,False,True,False,False,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-18,823423,806188,Cade Gibson,MIA,PHI,575629.0,Shane Livensparger,2.932904529638229,1.012447696006021,2.969412433637848,1.0,1.012447696006021,False,2.9694124336378476,1.932904529638229,1.969412433637848,1.9694124336378476,1.932904529638229,1.969412433637848,1.9694124336378476,True,False,True,True,True,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-18,823423,554430,Zack Wheeler,PHI,MIA,575629.0,Shane Livensparger,5.387025936398032,1.012447696006021,5.454081997630865,7.0,1.012447696006021,False,5.454081997630865,1.6129740636019676,1.5459180023691346,1.5459180023691346,-1.6129740636019676,-1.5459180023691346,-1.5459180023691346,False,False,True,False,False,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-18,824723,518876,Merrill Kelly,ARI,BOS,482666.0,D.J. Reyburn,4.246455249022981,1.0402506700010947,4.417377917925822,2.0,1.015,True,4.3101520777583255,2.246455249022981,2.4173779179258217,2.3101520777583255,2.246455249022981,2.4173779179258217,2.3101520777583255,True,False,False,True,True,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-18,824723,624133,Ranger Suarez,BOS,ARI,482666.0,D.J. Reyburn,4.374293519604724,1.0402506700010947,4.550361764550261,3.0,1.015,True,4.4399079223987945,1.3742935196047243,1.550361764550261,1.4399079223987945,1.3742935196047243,1.550361764550261,1.4399079223987945,True,False,False,True,True,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-18,823586,592662,Robbie Ray,SDP,NYM,427113.0,Laz Diaz,4.933170546179699,1.0186323583475978,5.025087147585934,4.0,1.015,True,5.007168104372394,0.9331705461796993,1.0250871475859338,1.0071681043723943,0.9331705461796993,1.0250871475859338,1.0071681043723943,True,False,False,True,True,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-18,823586,804267,Zac Thornton,NYM,SDP,427113.0,Laz Diaz,4.4099868077574325,1.0186323583475978,4.492155262267747,7.0,1.015,True,4.476136609873794,2.5900131922425675,2.5078447377322526,2.5238633901262064,-2.5900131922425675,-2.5078447377322526,-2.5238633901262064,False,True,False,False,False,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-18,823667,641816,Tyler Mahle,ATL,MIN,427533.0,Mark Wegner,4.842366678156418,1.0402369220608287,5.0372086087753525,3.0,1.015,True,4.9150021783287645,1.8423666781564183,2.0372086087753525,1.9150021783287645,1.8423666781564183,2.0372086087753525,1.9150021783287645,True,False,False,True,True,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-18,823667,805673,Zebby Matthews,MIN,ATL,427533.0,Mark Wegner,5.082791831743988,1.0402369220608287,5.287307730529288,4.0,1.015,True,5.1590337092201475,1.0827918317439877,1.287307730529288,1.1590337092201475,1.0827918317439877,1.287307730529288,1.1590337092201475,True,False,False,True,True,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-18,822859,800600,Jackson Kent,WSH,TEX,431232.0,Chad Fairchild,4.6131389371797855,0.94,4.336350600948999,3.0,0.94,False,4.3363506009489985,1.6131389371797855,1.3363506009489994,1.3363506009489985,1.6131389371797855,1.3363506009489994,1.3363506009489985,True,False,True,True,True,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-18,822859,615698,Cal Quantrill,TEX,WSH,431232.0,Chad Fairchild,3.981394497915155,0.94,3.7425108280402455,5.0,0.94,False,3.7425108280402455,1.0186055020848448,1.2574891719597545,1.2574891719597545,-1.0186055020848448,-1.2574891719597545,-1.2574891719597545,False,False,True,False,False,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-18,824154,691946,George Klassen,LAA,HOU,427315.0,Alfonso Márquez,4.029905027424963,0.9711550835453764,3.9136627535888224,7.0,0.9711550835453764,False,3.9136627535888224,2.970094972575037,3.0863372464111776,3.0863372464111776,-2.970094972575037,-3.0863372464111776,-3.0863372464111776,False,False,True,False,False,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-18,824154,664299,Cristian Javier,HOU,LAA,427315.0,Alfonso Márquez,4.0800288699010405,0.9711550835453764,3.962340778016293,5.0,0.9711550835453764,False,3.9623407780162925,0.9199711300989595,1.037659221983707,1.0376592219837075,-0.9199711300989595,-1.037659221983707,-1.0376592219837075,False,True,True,False,False,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-18,824319,641778,Eric Lauer,LAD,COL,503077.0,Adam Hamari,4.436150818968063,0.9556006597008512,4.239188649138352,6.0,0.9556006597008512,False,4.239188649138352,1.5638491810319373,1.7608113508616476,1.7608113508616476,-1.5638491810319373,-1.7608113508616476,-1.7608113508616476,False,False,True,False,False,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
2026-08-18,824319,663372,Ryan Feltner,COL,LAD,503077.0,Adam Hamari,4.085502846631547,0.9556006597008512,3.904109215450812,3.0,0.9556006597008512,False,3.904109215450812,1.085502846631547,0.9041092154508119,0.9041092154508119,1.085502846631547,0.9041092154508119,0.9041092154508119,False,False,True,True,True,DERIVATION_BACKTEST,False,True,NONE,True,umpire-k-up-cap-shadow-v1-preregistered-report-only
