game_date,game_pk,pitcher_id,player,team,opponent,Opponent_K_Rate,Opponent_K_Delta_PP,Matchup_PA,Lineup_State,Data_Quality,Quality_Band,Neutral_Opponent_Projection,Applied_Projection,Matchup_Adjustment_K,Adjustment_Direction,Actual_Strikeouts,Candidate_Action,Candidate_Adjustment_K,Candidate_Changed,Candidate_Projection,Applied_Absolute_Error,Candidate_Absolute_Error,Neutral_Absolute_Error,Applied_Error,Candidate_Error,Neutral_Error,Candidate_Win_vs_Applied,Applied_Win_vs_Candidate,Candidate_Applied_Tie,Evidence_Lane,Counts_For_Promotion,Frozen_Boost_Cap_K,Weak_Reduce_Delta_Min_PP,Weak_Reduce_Delta_Max_PP,Derivation_Cutoff_Date,Report_Only,Production_Authority,Validation_Version
2026-08-12,823994,615698,Cal Quantrill,TEX,LAA,0.2332171163295863,0.92171163295863,2075.0,CONFIRMED,79,70–79,4.055603796471237,4.138202343473262,0.0825985470020249,BOOST,6.0,BOOST_UNCHANGED,0.0825985470020249,False,4.138202343473262,1.861797656526738,1.861797656526738,1.944396203528763,-1.861797656526738,-1.861797656526738,-1.944396203528763,False,False,True,DERIVATION_BACKTEST,False,0.1,-1.0,-0.25,2026-08-17,True,NONE,opponent-matchup-asymmetric-response-shadow-v1
2026-08-12,823994,691946,George Klassen,LAA,TEX,0.2332912180234725,0.9291218023472492,2138.0,CONFIRMED,48,<60,3.78064411316174,3.858255496642796,0.0776113834810559,BOOST,5.0,BOOST_UNCHANGED,0.0776113834810559,False,3.858255496642796,1.141744503357204,1.141744503357204,1.21935588683826,-1.141744503357204,-1.141744503357204,-1.21935588683826,False,False,True,DERIVATION_BACKTEST,False,0.1,-1.0,-0.25,2026-08-17,True,NONE,opponent-matchup-asymmetric-response-shadow-v1
2026-08-12,824967,678022,Jack Perkins,ATH,TBR,0.2002931325524474,-2.37068674475526,2459.0,CONFIRMED,65,60–69,4.880732583602074,4.615237274528287,-0.2654953090737875,REDUCE,2.0,STRONG_REDUCE_UNCHANGED,-0.2654953090737875,False,4.615237274528287,2.615237274528287,2.615237274528287,2.8807325836020743,2.615237274528287,2.615237274528287,2.8807325836020743,False,False,True,DERIVATION_BACKTEST,False,0.1,-1.0,-0.25,2026-08-17,True,NONE,opponent-matchup-asymmetric-response-shadow-v1
2026-08-12,823187,605288,Adrian Houser,SFG,HOU,0.211536669458216,-1.2463330541783946,2114.0,CONFIRMED,65,60–69,3.935068414021372,3.824028402427333,-0.111040011594039,REDUCE,5.0,STRONG_REDUCE_UNCHANGED,-0.111040011594039,False,3.824028402427333,1.175971597572667,1.175971597572667,1.064931585978628,-1.175971597572667,-1.175971597572667,-1.064931585978628,False,False,True,DERIVATION_BACKTEST,False,0.1,-1.0,-0.25,2026-08-17,True,NONE,opponent-matchup-asymmetric-response-shadow-v1
2026-08-13,824238,800048,Parker Messick,CLE,DET,0.2286229888972531,0.4622988897253099,690.0,CONFIRMED,78,70–79,5.635393813146095,5.693249422713524,0.0578556095674294,BOOST,6.0,BOOST_UNCHANGED,0.0578556095674294,False,5.693249422713524,0.3067505772864756,0.3067505772864756,0.364606186853905,-0.3067505772864756,-0.3067505772864756,-0.364606186853905,False,False,True,DERIVATION_BACKTEST,False,0.1,-1.0,-0.25,2026-08-17,True,NONE,opponent-matchup-asymmetric-response-shadow-v1
2026-08-13,824238,672456,Keider Montero,DET,CLE,0.1866123766259112,-3.73876233740888,2187.0,CONFIRMED,72,70–79,4.617692183163494,4.214743913149588,-0.4029482700139057,REDUCE,0.0,STRONG_REDUCE_UNCHANGED,-0.4029482700139057,False,4.214743913149588,4.214743913149588,4.214743913149588,4.617692183163494,4.214743913149588,4.214743913149588,4.617692183163494,False,False,True,DERIVATION_BACKTEST,False,0.1,-1.0,-0.25,2026-08-17,True,NONE,opponent-matchup-asymmetric-response-shadow-v1
2026-08-13,823829,677952,Braxton Ashcraft,PIT,MIA,0.2078307888875252,-1.6169211112474768,2010.0,CONFIRMED,78,70–79,5.450365636489803,5.249966977526226,-0.2003986589635769,REDUCE,10.0,STRONG_REDUCE_UNCHANGED,-0.2003986589635769,False,5.249966977526226,4.750033022473774,4.750033022473774,4.549634363510197,-4.750033022473774,-4.750033022473774,-4.549634363510197,False,False,True,DERIVATION_BACKTEST,False,0.1,-1.0,-0.25,2026-08-17,True,NONE,opponent-matchup-asymmetric-response-shadow-v1
2026-08-13,823508,669302,Logan Gilbert,SEA,NYY,0.2352373323893833,1.1237332389383292,1870.0,CONFIRMED,78,70–79,5.8542326214396505,5.999279409012194,0.1450467875725438,BOOST,7.0,BOOST_CAPPED,0.1,True,5.95423262143965,1.0007205909878056,1.0457673785603498,1.1457673785603495,-1.0007205909878056,-1.0457673785603498,-1.1457673785603495,False,True,False,DERIVATION_BACKTEST,False,0.1,-1.0,-0.25,2026-08-17,True,NONE,opponent-matchup-asymmetric-response-shadow-v1
2026-08-13,823508,608331,Max Fried,NYY,SEA,0.2291229904678114,0.5122990467811478,745.0,CONFIRMED,65,60–69,4.787654316855943,4.8420928252218784,0.0544385083659353,BOOST,4.0,BOOST_UNCHANGED,0.0544385083659353,False,4.8420928252218784,0.8420928252218784,0.8420928252218784,0.7876543168559431,0.8420928252218784,0.8420928252218784,0.7876543168559431,False,False,True,DERIVATION_BACKTEST,False,0.1,-1.0,-0.25,2026-08-17,True,NONE,opponent-matchup-asymmetric-response-shadow-v1
2026-08-13,824561,671096,Andrew Abbott,CIN,CHW,0.2204903618972196,-0.3509638102780404,935.0,CONFIRMED,79,70–79,4.828854227269734,4.790875567489774,-0.0379786597799602,REDUCE,3.0,WEAK_REDUCE_NEUTRALIZED,0.0,True,4.828854227269734,1.790875567489774,1.8288542272697343,1.8288542272697343,1.790875567489774,1.8288542272697343,1.8288542272697343,False,True,False,DERIVATION_BACKTEST,False,0.1,-1.0,-0.25,2026-08-17,True,NONE,opponent-matchup-asymmetric-response-shadow-v1
2026-08-13,824561,663436,Davis Martin,CHW,CIN,0.254054946668788,3.0054946668787967,2058.0,CONFIRMED,78,70–79,4.422142212607431,4.709475301098596,0.2873330884911649,BOOST,3.0,BOOST_CAPPED,0.1,True,4.522142212607431,1.7094753010985961,1.5221422126074309,1.4221422126074312,1.7094753010985961,1.5221422126074309,1.4221422126074312,True,False,False,DERIVATION_BACKTEST,False,0.1,-1.0,-0.25,2026-08-17,True,NONE,opponent-matchup-asymmetric-response-shadow-v1
2026-08-13,822776,801139,Payton Tolle,BOS,TOR,0.2098029253164083,-1.4197074683591715,870.0,CONFIRMED,72,70–79,5.591768903396565,5.411665879736916,-0.1801030236596483,REDUCE,4.0,STRONG_REDUCE_UNCHANGED,-0.1801030236596483,False,5.411665879736916,1.4116658797369164,1.4116658797369164,1.5917689033965647,1.4116658797369164,1.4116658797369164,1.5917689033965647,False,False,True,DERIVATION_BACKTEST,False,0.1,-1.0,-0.25,2026-08-17,True,NONE,opponent-matchup-asymmetric-response-shadow-v1
2026-08-13,822776,453286,Max Scherzer,TOR,BOS,0.2072404876246767,-1.6759512375323249,2707.0,PROJECTED/ROSTER,70,70–79,4.1614090466907285,4.002706076813793,-0.1587029698769351,REDUCE,4.0,STRONG_REDUCE_UNCHANGED,-0.1587029698769351,False,4.002706076813793,0.0027060768137934232,0.0027060768137934232,0.16140904669072853,0.0027060768137934232,0.0027060768137934232,0.16140904669072853,False,False,True,DERIVATION_BACKTEST,False,0.1,-1.0,-0.25,2026-08-17,True,NONE,opponent-matchup-asymmetric-response-shadow-v1
2026-08-13,822696,592332,Kevin Gausman,CHC,WSH,0.2010723860589812,-2.292761394101878,2238.0,PROJECTED/ROSTER,70,70–79,5.467952262828869,5.1805625411540674,-0.2873897216748018,REDUCE,7.0,STRONG_REDUCE_UNCHANGED,-0.2873897216748018,False,5.1805625411540674,1.8194374588459326,1.8194374588459326,1.5320477371711307,-1.8194374588459326,-1.8194374588459326,-1.5320477371711307,False,False,True,DERIVATION_BACKTEST,False,0.1,-1.0,-0.25,2026-08-17,True,NONE,opponent-matchup-asymmetric-response-shadow-v1
2026-08-13,822696,676917,Cade Cavalli,WSH,CHC,0.2161016949152542,-0.789830508474576,3304.0,PROJECTED/ROSTER,70,70–79,5.379962558931762,5.284261858257167,-0.0957007006745946,REDUCE,10.0,WEAK_REDUCE_NEUTRALIZED,0.0,True,5.379962558931762,4.715738141742833,4.620037441068238,4.620037441068238,-4.715738141742833,-4.620037441068238,-4.620037441068238,True,False,False,DERIVATION_BACKTEST,False,0.1,-1.0,-0.25,2026-08-17,True,NONE,opponent-matchup-asymmetric-response-shadow-v1
2026-08-13,823669,605400,Aaron Nola,PHI,MIN,0.2052142986500132,-1.878570134998672,2266.0,CONFIRMED,79,70–79,5.285425259365067,5.058942410672682,-0.2264828486923855,REDUCE,9.0,STRONG_REDUCE_UNCHANGED,-0.2264828486923855,False,5.058942410672682,3.9410575893273183,3.9410575893273183,3.7145747406349328,-3.9410575893273183,-3.9410575893273183,-3.7145747406349328,False,False,True,DERIVATION_BACKTEST,False,0.1,-1.0,-0.25,2026-08-17,True,NONE,opponent-matchup-asymmetric-response-shadow-v1
2026-08-13,823669,671737,Taj Bradley,MIN,PHI,0.1997362411884104,-2.42637588115896,2958.0,CONFIRMED,78,70–79,5.847551188088904,5.521771862741471,-0.3257793253474323,REDUCE,3.0,STRONG_REDUCE_UNCHANGED,-0.3257793253474323,False,5.521771862741471,2.5217718627414714,2.5217718627414714,2.8475511880889037,2.5217718627414714,2.5217718627414714,2.8475511880889037,False,False,True,DERIVATION_BACKTEST,False,0.1,-1.0,-0.25,2026-08-17,True,NONE,opponent-matchup-asymmetric-response-shadow-v1
2026-08-13,823915,675660,Shane Drohan,MIL,LAD,0.2067927960976489,-1.7207203902351114,901.0,CONFIRMED,64,60–69,5.30273293995156,5.09499132605994,-0.2077416138916197,REDUCE,5.0,STRONG_REDUCE_UNCHANGED,-0.2077416138916197,False,5.09499132605994,0.0949913260599402,0.0949913260599402,0.3027329399515599,0.0949913260599402,0.0949913260599402,0.3027329399515599,False,False,True,DERIVATION_BACKTEST,False,0.1,-1.0,-0.25,2026-08-17,True,NONE,opponent-matchup-asymmetric-response-shadow-v1
2026-08-14,824643,605280,Clay Holmes,CHC,STL,0.1997288901159887,-2.4271109884011293,2290.0,CONFIRMED,79,70–79,4.499661912756523,4.24889813214706,-0.2507637806094633,REDUCE,3.0,STRONG_REDUCE_UNCHANGED,-0.2507637806094633,False,4.24889813214706,1.24889813214706,1.24889813214706,1.4996619127565234,1.24889813214706,1.24889813214706,1.4996619127565234,False,False,True,DERIVATION_BACKTEST,False,0.1,-1.0,-0.25,2026-08-17,True,NONE,opponent-matchup-asymmetric-response-shadow-v1
2026-08-14,824479,645261,Sandy Alcantara,MIA,CIN,0.2552687178603017,3.1268717860301694,2085.0,CONFIRMED,79,70–79,5.591782062845516,5.969322268750199,0.3775402059046833,BOOST,2.0,BOOST_CAPPED,0.1,True,5.691782062845515,3.969322268750199,3.6917820628455154,3.5917820628455157,3.969322268750199,3.6917820628455154,3.5917820628455157,True,False,False,DERIVATION_BACKTEST,False,0.1,-1.0,-0.25,2026-08-17,True,NONE,opponent-matchup-asymmetric-response-shadow-v1
