game_date,game_pk,pitcher_id,player,team,opponent,Opponent_K_Rate,Opponent_K_Delta_PP,Opponent_K_Extremity,Matchup_PA,Matchup_PA_Band,Matchup_Batters,Lineup_State,Data_Quality,Quality_Band,Neutral_Opponent_Projection,Neutral_K_Projection_Level,Applied_Projection,Matchup_Adjustment_K,Reduction_Magnitude_K,Reduction_Magnitude_Band,Actual_Strikeouts,Applied_Absolute_Error,Neutral_Absolute_Error,Applied_Error,Neutral_Error,Applied_Win,Neutral_Win,Tie,Applied_Underprediction,Neutral_Underprediction,Report_Only,Production_Authority,Validation_Version
2026-08-12,822779,667755,José Soriano,TOR,BOS,0.2035276277449431,-2.047237225505688,-1.50–2.49pp,2354.0,"2,000–2,999 PA",9.0,CONFIRMED,78,70–79,5.166943577863003,5.0–5.99 K,4.925171926160614,-0.2417716517023889,0.2417716517023889,0.10–0.24 K,4.0,0.9251719261606136,1.1669435778630026,0.9251719261606136,1.1669435778630026,True,False,False,False,False,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-12,824883,804267,Zac Thornton,NYM,ATL,0.2116104975607014,-1.238950243929854,-1.00–1.49pp,1324.0,"1,000–1,999 PA",9.0,CONFIRMED,54,<60,4.562869059349587,4.0–4.99 K,4.434887433347578,-0.1279816260020085,0.1279816260020085,0.10–0.24 K,2.0,2.434887433347578,2.562869059349586,2.434887433347578,2.562869059349586,True,False,False,False,False,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-12,823916,663738,Daniel Lynch IV,KCR,LAD,0.197503221301007,-2.649677869899297,-2.50pp+,1060.0,"1,000–1,999 PA",9.0,CONFIRMED,48,<60,3.232696321613808,<4.0 K,3.0354843043145308,-0.1972120172992766,0.1972120172992766,0.10–0.24 K,3.0,0.0354843043145307,0.2326963216138073,0.0354843043145307,0.2326963216138073,True,False,False,False,False,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-12,823916,641778,Eric Lauer,LAD,KCR,0.2108398025293156,-1.3160197470684394,-1.00–1.49pp,927.0,"<1,000 PA",9.0,CONFIRMED,66,60–69,4.28922295817079,4.0–4.99 K,4.161318077633911,-0.1279048805368789,0.1279048805368789,0.10–0.24 K,6.0,1.8386819223660889,1.7107770418292096,-1.8386819223660889,-1.7107770418292096,False,True,False,True,True,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-12,824967,678022,Jack Perkins,ATH,TBR,0.2002931325524474,-2.37068674475526,-1.50–2.49pp,2459.0,"2,000–2,999 PA",9.0,CONFIRMED,65,60–69,4.880732583602074,4.0–4.99 K,4.615237274528287,-0.2654953090737875,0.2654953090737875,0.25–0.39 K,2.0,2.615237274528287,2.8807325836020743,2.615237274528287,2.8807325836020743,True,False,False,False,False,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-12,823187,605288,Adrian Houser,SFG,HOU,0.211536669458216,-1.2463330541783946,-1.00–1.49pp,2114.0,"2,000–2,999 PA",9.0,CONFIRMED,65,60–69,3.935068414021372,<4.0 K,3.824028402427333,-0.111040011594039,0.111040011594039,0.10–0.24 K,5.0,1.175971597572667,1.064931585978628,-1.175971597572667,-1.064931585978628,False,True,False,True,True,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-13,824238,672456,Keider Montero,DET,CLE,0.1866123766259112,-3.73876233740888,-2.50pp+,2187.0,"2,000–2,999 PA",9.0,CONFIRMED,72,70–79,4.617692183163494,4.0–4.99 K,4.214743913149588,-0.4029482700139057,0.4029482700139057,0.40+ K,0.0,4.214743913149588,4.617692183163494,4.214743913149588,4.617692183163494,True,False,False,False,False,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-13,823829,677952,Braxton Ashcraft,PIT,MIA,0.2078307888875252,-1.6169211112474768,-1.50–2.49pp,2010.0,"2,000–2,999 PA",9.0,CONFIRMED,78,70–79,5.450365636489803,5.0–5.99 K,5.249966977526226,-0.2003986589635769,0.2003986589635769,0.10–0.24 K,10.0,4.750033022473774,4.549634363510197,-4.750033022473774,-4.549634363510197,False,True,False,True,True,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-13,824561,671096,Andrew Abbott,CIN,CHW,0.2204903618972196,-0.3509638102780404,-0.25–0.99pp,935.0,"<1,000 PA",9.0,CONFIRMED,79,70–79,4.828854227269734,4.0–4.99 K,4.790875567489774,-0.0379786597799602,0.0379786597799602,<0.10 K,3.0,1.790875567489774,1.8288542272697343,1.790875567489774,1.8288542272697343,True,False,False,False,False,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-13,822776,801139,Payton Tolle,BOS,TOR,0.2098029253164083,-1.4197074683591715,-1.00–1.49pp,870.0,"<1,000 PA",9.0,CONFIRMED,72,70–79,5.591768903396565,5.0–5.99 K,5.411665879736916,-0.1801030236596483,0.1801030236596483,0.10–0.24 K,4.0,1.4116658797369164,1.5917689033965647,1.4116658797369164,1.5917689033965647,True,False,False,False,False,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-13,822776,453286,Max Scherzer,TOR,BOS,0.2072404876246767,-1.6759512375323249,-1.50–2.49pp,2707.0,"2,000–2,999 PA",13.0,PROJECTED/ROSTER,70,70–79,4.1614090466907285,4.0–4.99 K,4.002706076813793,-0.1587029698769351,0.1587029698769351,0.10–0.24 K,4.0,0.0027060768137934,0.1614090466907285,0.0027060768137934,0.1614090466907285,True,False,False,False,False,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-13,822696,592332,Kevin Gausman,CHC,WSH,0.2010723860589812,-2.292761394101878,-1.50–2.49pp,2238.0,"2,000–2,999 PA",12.0,PROJECTED/ROSTER,70,70–79,5.467952262828869,5.0–5.99 K,5.1805625411540674,-0.2873897216748018,0.2873897216748018,0.25–0.39 K,7.0,1.8194374588459328,1.5320477371711307,-1.8194374588459328,-1.5320477371711307,False,True,False,True,True,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-13,822696,676917,Cade Cavalli,WSH,CHC,0.2161016949152542,-0.789830508474576,-0.25–0.99pp,3304.0,"3,000+ PA",13.0,PROJECTED/ROSTER,70,70–79,5.379962558931762,5.0–5.99 K,5.284261858257167,-0.0957007006745946,0.0957007006745946,<0.10 K,10.0,4.715738141742833,4.620037441068238,-4.715738141742833,-4.620037441068238,False,True,False,True,True,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-13,823669,605400,Aaron Nola,PHI,MIN,0.2052142986500132,-1.878570134998672,-1.50–2.49pp,2266.0,"2,000–2,999 PA",9.0,CONFIRMED,79,70–79,5.285425259365067,5.0–5.99 K,5.058942410672682,-0.2264828486923855,0.2264828486923855,0.10–0.24 K,9.0,3.9410575893273183,3.7145747406349328,-3.9410575893273183,-3.7145747406349328,False,True,False,True,True,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-13,823669,671737,Taj Bradley,MIN,PHI,0.1997362411884104,-2.42637588115896,-1.50–2.49pp,2958.0,"2,000–2,999 PA",9.0,CONFIRMED,78,70–79,5.847551188088904,5.0–5.99 K,5.521771862741471,-0.3257793253474323,0.3257793253474323,0.25–0.39 K,3.0,2.521771862741472,2.847551188088904,2.521771862741472,2.847551188088904,True,False,False,False,False,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-13,823915,675660,Shane Drohan,MIL,LAD,0.2067927960976489,-1.7207203902351114,-1.50–2.49pp,901.0,"<1,000 PA",9.0,CONFIRMED,64,60–69,5.30273293995156,5.0–5.99 K,5.09499132605994,-0.2077416138916197,0.2077416138916197,0.10–0.24 K,5.0,0.0949913260599402,0.3027329399515599,0.0949913260599402,0.3027329399515599,True,False,False,False,False,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-14,824643,605280,Clay Holmes,CHC,STL,0.1997288901159887,-2.4271109884011293,-1.50–2.49pp,2290.0,"2,000–2,999 PA",9.0,CONFIRMED,79,70–79,4.499661912756523,4.0–4.99 K,4.24889813214706,-0.2507637806094633,0.2507637806094633,0.25–0.39 K,3.0,1.24889813214706,1.4996619127565234,1.24889813214706,1.4996619127565234,True,False,False,False,False,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-14,824479,695505,Chase Burns,CIN,MIA,0.2179597160509253,-0.6040283949074715,-0.25–0.99pp,2261.0,"2,000–2,999 PA",9.0,CONFIRMED,77,70–79,5.634943042080677,5.0–5.99 K,5.558449164509395,-0.0764938775712824,0.0764938775712824,<0.10 K,8.0,2.441550835490605,2.3650569579193226,-2.441550835490605,-2.3650569579193226,False,True,False,True,True,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-14,823346,696149,Bubba Chandler,PIT,BOS,0.2020791912143869,-2.1920808785613035,-1.50–2.49pp,2126.0,"2,000–2,999 PA",9.0,CONFIRMED,77,70–79,4.772721784377381,4.0–4.99 K,4.53317940662322,-0.2395423777541605,0.2395423777541605,0.10–0.24 K,5.0,0.4668205933767799,0.2272782156226194,-0.4668205933767799,-0.2272782156226194,False,True,False,True,True,True,NONE,opponent-matchup-reduce-stress-v1-report-only
