game_date,pitcher_id,starter_role_label,projected_pitches,actual_pitches,projected_bf,actual_bf,projected_outs,actual_outs,runtime_state_version
2024-04-04,527048,ESTABLISHED,91.11045715925356,85.0,23.712379717851967,28.0,15.546962420803489,20.0,starter-role-runtime-state-v1
2024-04-04,605288,ESTABLISHED,81.6032205180615,67.0,21.255284429639154,20.0,14.98820486053324,15.0,starter-role-runtime-state-v1
2024-04-04,607625,ESTABLISHED,95.37244519639785,86.0,24.17182990984677,27.0,17.865709364212016,20.0,starter-role-runtime-state-v1
2024-04-04,647336,ESTABLISHED,77.56198477491532,91.0,21.548512061827886,22.0,14.307470570763979,18.0,starter-role-runtime-state-v1
2024-04-04,676440,ESTABLISHED,89.2132899369269,91.0,22.877458739479053,23.0,16.602555067357684,16.0,starter-role-runtime-state-v1
2024-04-04,677960,ESTABLISHED,83.0492576754429,85.0,19.569526987069228,23.0,12.478976262823837,15.0,starter-role-runtime-state-v1
2024-04-05,605400,ESTABLISHED,92.67294629607254,95.0,23.780200446761874,22.0,16.912799246502345,17.0,starter-role-runtime-state-v1
2024-04-05,642547,ESTABLISHED,89.5288111128267,88.0,21.016424216924285,24.0,16.44601345466677,17.0,starter-role-runtime-state-v1
2024-04-05,656302,ESTABLISHED,98.7869107904607,102.0,23.43291418706832,24.0,16.0970398076541,18.0,starter-role-runtime-state-v1
2024-04-05,663903,ESTABLISHED,88.62357397899122,72.0,24.89245485133771,21.0,17.24834712039216,19.0,starter-role-runtime-state-v1
2024-04-05,669302,ESTABLISHED,93.37074509667706,94.0,24.54200291347736,23.0,18.268964617245324,17.0,starter-role-runtime-state-v1
2024-04-05,669373,ESTABLISHED,78.869571616359,92.0,20.6421303704606,25.0,16.83887612133909,19.0,starter-role-runtime-state-v1
2024-04-05,674003,ESTABLISHED,74.3278870408258,97.0,18.03492607835172,26.0,12.570628819496232,23.0,starter-role-runtime-state-v1
2024-04-05,680570,ESTABLISHED,90.95247596075228,97.0,22.876261664421538,27.0,17.01310623284541,19.0,starter-role-runtime-state-v1
2024-04-05,686613,ESTABLISHED,85.31404223958543,80.0,20.739740743728937,21.0,14.033455948351902,9.0,starter-role-runtime-state-v1
2024-04-06,571927,ESTABLISHED,91.4264301439661,85.0,22.164700985813525,19.0,16.101593246269577,15.0,starter-role-runtime-state-v1
2024-04-06,592332,ESTABLISHED,95.03297226894486,51.0,23.473104735383046,11.0,17.139972542956972,4.0,starter-role-runtime-state-v1
2024-04-06,607259,RAMPING,76.0246645180811,92.0,19.00456935021956,25.0,14.030486442285554,15.0,starter-role-runtime-state-v1
2024-04-06,608331,ESTABLISHED,80.79077895868963,97.0,19.75798583925519,25.0,14.517852763555076,13.0,starter-role-runtime-state-v1
2024-04-06,608379,ESTABLISHED,88.29980288275137,93.0,22.568654613569464,23.0,16.58968937078061,21.0,starter-role-runtime-state-v1
2024-04-06,624133,ESTABLISHED,91.18141466013017,82.0,24.1217925288917,23.0,16.9241675780277,18.0,starter-role-runtime-state-v1
2024-04-06,650633,ESTABLISHED,78.93461486629555,94.0,19.472530764482563,26.0,13.825990220374432,21.0,starter-role-runtime-state-v1
2024-04-06,663372,ESTABLISHED,77.82391681075411,92.0,19.91640141810084,22.0,12.714197987499798,18.0,starter-role-runtime-state-v1
2024-04-06,663623,ESTABLISHED,89.05993667849317,93.0,21.86808128315713,23.0,15.006383145975931,18.0,starter-role-runtime-state-v1
2024-04-06,669432,ESTABLISHED,85.23597504657256,90.0,20.80378276945636,23.0,13.810417018916803,15.0,starter-role-runtime-state-v1
2024-04-06,672282,ESTABLISHED,93.13152992421574,94.0,23.065261085296463,21.0,16.04260832966185,18.0,starter-role-runtime-state-v1
2024-04-06,682243,ESTABLISHED,81.56174032126232,78.0,21.020426787076474,25.0,14.973763109225867,21.0,starter-role-runtime-state-v1
2024-04-06,694297,ESTABLISHED,86.2359130037044,87.0,22.057823582021648,27.0,15.100641555104545,17.0,starter-role-runtime-state-v1
2024-04-06,808967,RESTRICTED,60.0,80.0,13.459142171836902,21.0,8.96326582871663,15.0,starter-role-runtime-state-v1
2024-04-07,519242,ESTABLISHED,80.9751474118732,96.0,20.351876199655408,20.0,15.293150402459444,16.0,starter-role-runtime-state-v1
2024-04-07,640455,ESTABLISHED,87.95965913992862,92.0,21.079990985874517,21.0,15.237477744857104,15.0,starter-role-runtime-state-v1
2024-04-07,650911,ESTABLISHED,82.33581295590308,87.0,22.153769664734554,22.0,16.62816947739153,13.0,starter-role-runtime-state-v1
2024-04-07,657277,ESTABLISHED,96.67610349411927,85.0,24.926983194348473,29.0,18.775597828632463,21.0,starter-role-runtime-state-v1
2024-04-07,665152,ESTABLISHED,89.9217688963511,91.0,22.19157763610031,26.0,15.628976747168242,21.0,starter-role-runtime-state-v1
2024-04-07,669022,ESTABLISHED,93.99606766875034,92.0,21.73754766486968,21.0,14.996459798146194,17.0,starter-role-runtime-state-v1
2024-04-07,671096,ESTABLISHED,81.28441851485283,95.0,19.9292448454816,24.0,13.880846109651449,15.0,starter-role-runtime-state-v1
2024-04-07,676106,RESTRICTED,67.83825309534183,88.0,17.895492485989386,21.0,12.95405771535615,10.0,starter-role-runtime-state-v1
2024-04-08,605483,ESTABLISHED,98.74769715321744,72.0,23.615237600789378,14.0,17.8589974378913,9.0,starter-role-runtime-state-v1
2024-04-08,607536,RESTRICTED,72.38384123045871,93.0,21.98906754177097,24.0,14.091902820723927,15.0,starter-role-runtime-state-v1
2024-04-08,622491,ESTABLISHED,95.0668074037209,101.0,24.251039187630155,25.0,17.046853822068744,15.0,starter-role-runtime-state-v1
2024-04-08,641927,ESTABLISHED,82.85586391311298,68.0,20.136774896558656,19.0,14.527597987912532,15.0,starter-role-runtime-state-v1
2024-04-08,666200,ESTABLISHED,91.81092804947218,94.0,22.37798399748026,26.0,16.574351403475987,14.0,starter-role-runtime-state-v1
2024-04-09,518876,ESTABLISHED,90.30083874988824,96.0,23.96130635408369,24.0,18.405834476367623,18.0,starter-role-runtime-state-v1
2024-04-09,527048,ESTABLISHED,88.20565313262557,100.0,23.918956726909663,29.0,15.986457920640593,24.0,starter-role-runtime-state-v1
2024-04-09,543243,ESTABLISHED,81.17318001786089,64.0,22.76241742005,18.0,17.24585557270767,15.0,starter-role-runtime-state-v1
2024-04-09,554430,ESTABLISHED,90.9917554054304,107.0,23.699086015744207,28.0,17.844069386154302,21.0,starter-role-runtime-state-v1
2024-04-09,605135,ESTABLISHED,96.49663828476088,115.0,25.386958194333353,27.0,18.126029334726926,20.0,starter-role-runtime-state-v1
2024-04-09,605288,ESTABLISHED,77.30816239204565,95.0,20.810557356730545,25.0,14.908774989291192,15.0,starter-role-runtime-state-v1
2024-04-09,607074,ESTABLISHED,78.26323952964684,89.0,20.045727005662236,24.0,13.071663428433505,18.0,starter-role-runtime-state-v1
2024-04-09,615698,ESTABLISHED,90.51980212195146,98.0,22.60356681337711,25.0,14.991492697209434,18.0,starter-role-runtime-state-v1
2024-04-09,647336,ESTABLISHED,79.15864589313001,79.0,21.541736660663478,18.0,14.947244416969628,11.0,starter-role-runtime-state-v1
2024-04-09,663776,ESTABLISHED,83.82003773846266,101.0,20.967732077874384,24.0,13.558666862961614,15.0,starter-role-runtime-state-v1
2024-04-09,664299,ESTABLISHED,91.96560206213212,93.0,21.56168110078175,25.0,15.418063767915358,16.0,starter-role-runtime-state-v1
2024-04-09,669923,ESTABLISHED,86.48299072113512,87.0,23.603936268318858,20.0,17.464467046756518,12.0,starter-role-runtime-state-v1
2024-04-09,690986,ESTABLISHED,84.47269433373113,93.0,21.658169522096372,22.0,15.382070295226466,18.0,starter-role-runtime-state-v1
2024-04-10,605400,ESTABLISHED,91.79735836596963,93.0,23.451789680531853,23.0,16.895662585231936,18.0,starter-role-runtime-state-v1
2024-04-10,607625,ESTABLISHED,94.01825584613017,90.0,24.431842316275834,27.0,18.084537869378423,18.0,starter-role-runtime-state-v1
2024-04-10,656302,ESTABLISHED,96.55067957741929,100.0,23.22218587725726,23.0,16.230272578134453,18.0,starter-role-runtime-state-v1
2024-04-10,669302,ESTABLISHED,92.23772257563199,89.0,24.223433689823835,28.0,18.08263026607787,23.0,starter-role-runtime-state-v1
2024-04-10,674003,ESTABLISHED,80.15904202380048,94.0,19.486262214803986,27.0,14.20065165039647,20.0,starter-role-runtime-state-v1
2024-04-10,676440,ESTABLISHED,91.07953267002407,84.0,23.081483659898172,20.0,16.589950789140822,13.0,starter-role-runtime-state-v1
2024-04-10,677960,ESTABLISHED,85.05388308254082,94.0,20.21110698464077,20.0,12.866135901858327,15.0,starter-role-runtime-state-v1
2024-04-11,624133,ESTABLISHED,86.34922530718914,97.0,23.54697105164344,22.0,16.928003583397004,18.0,starter-role-runtime-state-v1
2024-04-11,663903,ESTABLISHED,88.23050991962603,87.0,24.64655206353849,22.0,17.530372335356958,15.0,starter-role-runtime-state-v1
2024-04-11,680570,ESTABLISHED,91.027674595048,94.0,23.258925431841536,25.0,17.21686812382857,17.0,starter-role-runtime-state-v1
2024-04-11,683003,ESTABLISHED,84.18877552188744,85.0,24.008057357786875,24.0,17.518008867015215,19.0,starter-role-runtime-state-v1
2024-04-11,686613,ESTABLISHED,84.77005538585686,40.0,20.77884724692626,14.0,13.48185696347414,2.0,starter-role-runtime-state-v1
2024-04-12,571927,ESTABLISHED,88.96770113538929,76.0,21.58614223346319,21.0,15.917023158501358,14.0,starter-role-runtime-state-v1
2024-04-12,592332,ESTABLISHED,84.99233752690145,78.0,21.454033664220244,21.0,15.325232040145751,11.0,starter-role-runtime-state-v1
2024-04-12,608331,ESTABLISHED,83.39438730688991,84.0,20.459611136315317,24.0,14.37165133532761,19.0,starter-role-runtime-state-v1
2024-04-12,608379,ESTABLISHED,88.71505633398404,84.0,22.604932380160157,27.0,17.08884770925802,18.0,starter-role-runtime-state-v1
2024-04-12,642547,ESTABLISHED,89.7015564014367,90.0,21.367781935297813,23.0,16.522189468324044,18.0,starter-role-runtime-state-v1
2024-04-12,650633,ESTABLISHED,79.99753748317303,96.0,20.279463142690833,24.0,14.825177026551849,15.0,starter-role-runtime-state-v1
2024-04-12,650911,RAMPING,83.72703244896039,91.0,22.23246302001331,26.0,16.21464380910905,18.0,starter-role-runtime-state-v1
2024-04-12,663372,ESTABLISHED,79.89049295752153,94.0,20.23005834684717,24.0,13.468028235772909,15.0,starter-role-runtime-state-v1
2024-04-12,663623,ESTABLISHED,88.58723049967466,74.0,21.89682665313795,21.0,15.318600839689147,18.0,starter-role-runtime-state-v1
2024-04-12,669373,ESTABLISHED,80.98011510303475,93.0,21.22914179767576,19.0,17.13040084226549,15.0,starter-role-runtime-state-v1
2024-04-12,669432,ESTABLISHED,84.6179627928982,80.0,21.089718022185636,23.0,14.02074639227147,15.0,starter-role-runtime-state-v1
2024-04-12,671096,ESTABLISHED,83.03796746320985,103.0,20.41768263827569,24.0,14.032158562131599,21.0,starter-role-runtime-state-v1
2024-04-12,672282,ESTABLISHED,92.32712598386045,98.0,22.72390928935769,22.0,16.244504897023212,19.0,starter-role-runtime-state-v1
2024-04-12,682243,ESTABLISHED,82.19003033161484,100.0,21.552637762044434,25.0,15.665371174976709,19.0,starter-role-runtime-state-v1
2024-04-12,694297,ESTABLISHED,87.7848908421274,99.0,22.789775417065147,26.0,15.378679503996706,18.0,starter-role-runtime-state-v1
2024-04-12,808967,RESTRICTED,65.35308195501185,91.0,15.936965165571173,19.0,11.058949014828855,15.0,starter-role-runtime-state-v1
2024-04-13,519242,ESTABLISHED,83.886869212571,102.0,20.436025141510555,29.0,15.416372128572096,21.0,starter-role-runtime-state-v1
2024-04-13,640455,ESTABLISHED,88.60418929456102,89.0,21.07151017515971,24.0,15.199764325898531,11.0,starter-role-runtime-state-v1
2024-04-13,657277,ESTABLISHED,93.87101538109864,96.0,25.151538551849946,27.0,18.96218835099927,21.0,starter-role-runtime-state-v1
2024-04-13,665152,ESTABLISHED,90.14184798120385,85.0,22.604392233394044,24.0,16.210397840573812,12.0,starter-role-runtime-state-v1
2024-04-13,666157,ESTABLISHED,84.64291153390215,91.0,22.718212395228235,21.0,14.15917503782319,17.0,starter-role-runtime-state-v1
2024-04-13,669022,ESTABLISHED,91.42467800300214,90.0,21.40456278178403,19.0,15.156460229429808,15.0,starter-role-runtime-state-v1
2024-04-13,676106,RESTRICTED,73.0734243026284,74.0,18.71872767461783,22.0,12.291707567863721,18.0,starter-role-runtime-state-v1
2024-04-13,684007,ESTABLISHED,65.80555561916492,90.0,17.54359645228753,24.0,14.91215893564008,16.0,starter-role-runtime-state-v1
2024-04-14,554430,ESTABLISHED,95.92733444496865,100.0,24.534882777859707,24.0,18.301671551927274,15.0,starter-role-runtime-state-v1
2024-04-14,605483,ESTABLISHED,94.8689536706072,78.0,22.36007278708826,20.0,16.77044047085463,12.0,starter-role-runtime-state-v1
2024-04-14,607536,ESTABLISHED,78.88439859844027,95.0,22.780797983570857,23.0,14.34364380239863,15.0,starter-role-runtime-state-v1
2024-04-14,622491,ESTABLISHED,97.98410354107835,103.0,24.600049765475568,24.0,16.894418732290113,18.0,starter-role-runtime-state-v1
2024-04-14,641927,ESTABLISHED,78.97009340430161,84.0,19.780625388770403,21.0,14.527817465891522,18.0,starter-role-runtime-state-v1
2024-04-14,647336,ESTABLISHED,81.64380574305413,91.0,21.208780482979478,25.0,14.338264120139979,14.0,starter-role-runtime-state-v1
2024-04-14,664299,ESTABLISHED,91.74778757207075,89.0,21.89004380784141,27.0,15.477520042078218,21.0,starter-role-runtime-state-v1
2024-04-14,666200,ESTABLISHED,91.39265228705189,94.0,22.68795635293295,23.0,16.291283180783594,15.0,starter-role-runtime-state-v1
2024-04-15,518876,ESTABLISHED,91.23440445846833,95.0,24.000983642048933,20.0,18.368411975113865,15.0,starter-role-runtime-state-v1
2024-04-15,527048,ESTABLISHED,88.49330371607553,86.0,24.364241284186228,25.0,16.851029975581966,17.0,starter-role-runtime-state-v1
2024-04-15,543243,ESTABLISHED,77.70014747814369,72.0,22.04777919558761,21.0,16.956747933646525,18.0,starter-role-runtime-state-v1
2024-04-15,547179,ESTABLISHED,91.38039063094031,79.0,24.389247720292936,20.0,17.699639929895397,15.0,starter-role-runtime-state-v1
2024-04-15,605135,ESTABLISHED,99.20774450727322,97.0,25.655296822123393,23.0,18.376382621535072,19.0,starter-role-runtime-state-v1
2024-04-15,605288,ESTABLISHED,79.38835936246355,95.0,21.309424799709287,23.0,14.941782115156137,16.0,starter-role-runtime-state-v1
2024-04-15,605400,ESTABLISHED,91.56727918160497,99.0,23.365512561861543,27.0,17.014174208487667,22.0,starter-role-runtime-state-v1
2024-04-15,607625,ESTABLISHED,88.25783083033063,99.0,24.069768773588862,25.0,17.885723444592152,21.0,starter-role-runtime-state-v1
2024-04-15,615698,ESTABLISHED,90.42945882413318,90.0,22.777598740612333,23.0,15.315312226418863,18.0,starter-role-runtime-state-v1
2024-04-15,663776,ESTABLISHED,89.78175296076053,93.0,21.75312691389866,21.0,13.839210791872969,15.0,starter-role-runtime-state-v1
2024-04-15,665795,ESTABLISHED,79.60332785157242,91.0,19.40665110702274,22.0,13.245785335320999,18.0,starter-role-runtime-state-v1
2024-04-15,669923,ESTABLISHED,87.85527344863729,89.0,23.337030110517347,22.0,16.880839045610642,18.0,starter-role-runtime-state-v1
2024-04-15,690986,ESTABLISHED,85.72994754865553,85.0,21.70199050695463,26.0,15.793236633953931,18.0,starter-role-runtime-state-v1
2024-04-16,607074,ESTABLISHED,86.20872150686093,101.0,21.26916342718836,21.0,13.856464075010422,12.0,starter-role-runtime-state-v1
2024-04-16,624133,ESTABLISHED,87.57068097078823,112.0,23.362350680401946,32.0,17.05743175718156,27.0,starter-role-runtime-state-v1
2024-04-16,656302,ESTABLISHED,97.73111181409716,110.0,23.284164704297353,24.0,16.441482515356554,18.0,starter-role-runtime-state-v1
2024-04-16,663554,ESTABLISHED,84.86167800972775,95.0,20.99744772876108,23.0,14.056658639757135,18.0,starter-role-runtime-state-v1
2024-04-16,669302,ESTABLISHED,92.28630841413433,90.0,24.659287650162376,23.0,18.620543478648134,20.0,starter-role-runtime-state-v1
2024-04-16,676440,ESTABLISHED,90.54062278697987,92.0,22.75506653809872,21.0,16.182565818180038,15.0,starter-role-runtime-state-v1
2024-04-16,677960,ESTABLISHED,83.30110387211059,90.0,19.85824992245483,24.0,13.0655868431338,18.0,starter-role-runtime-state-v1
2024-04-16,680570,ESTABLISHED,90.49352025046785,87.0,23.35019478191044,23.0,17.159151478992918,18.0,starter-role-runtime-state-v1
2024-04-16,683003,ESTABLISHED,83.23215445755153,59.0,23.844291089782317,16.0,18.021334215605652,15.0,starter-role-runtime-state-v1
2024-04-16,686613,RESTRICTED,77.2820254690118,88.0,19.841585440507473,23.0,12.032759208836877,18.0,starter-role-runtime-state-v1
2024-04-17,571927,ESTABLISHED,84.4996888867743,94.0,21.20202935925127,25.0,15.590629147279493,15.0,starter-role-runtime-state-v1
2024-04-17,592332,RESTRICTED,82.42606904624108,101.0,21.21452227516015,21.0,14.800523853103556,15.0,starter-role-runtime-state-v1
2024-04-17,608331,ESTABLISHED,81.43112755883949,96.0,20.649477997398243,24.0,14.873048014478758,15.0,starter-role-runtime-state-v1
2024-04-17,608379,ESTABLISHED,86.31131384246613,92.0,22.842365663336484,24.0,17.127381911271176,18.0,starter-role-runtime-state-v1
2024-04-17,650633,ESTABLISHED,83.32601061010212,109.0,20.92951405957246,26.0,14.895709193304507,23.0,starter-role-runtime-state-v1
2024-04-17,650911,ESTABLISHED,83.4718400003529,97.0,22.534363483450754,24.0,16.39156111623784,18.0,starter-role-runtime-state-v1
2024-04-17,663372,ESTABLISHED,84.10335059485392,94.0,21.01597970769858,27.0,13.756152578845523,16.0,starter-role-runtime-state-v1
2024-04-17,663623,ESTABLISHED,84.83407344573172,73.0,21.56606924959437,22.0,15.565555226745136,18.0,starter-role-runtime-state-v1
2024-04-17,663903,ESTABLISHED,90.05524953556476,93.0,24.58172569917624,20.0,17.306853248768302,15.0,starter-role-runtime-state-v1
2024-04-17,669373,ESTABLISHED,86.59419069527786,86.0,21.387549781160114,27.0,16.99964546545273,19.0,starter-role-runtime-state-v1
2024-04-17,669432,ESTABLISHED,85.16017659205559,93.0,21.603071787255647,21.0,14.25084981598263,17.0,starter-role-runtime-state-v1
2024-04-17,671096,ESTABLISHED,91.10255882929397,104.0,21.464032136978652,25.0,14.99614995416755,18.0,starter-role-runtime-state-v1
2024-04-17,672282,ESTABLISHED,91.26067135993306,90.0,22.455973972753554,22.0,16.501470022447965,16.0,starter-role-runtime-state-v1
