game_date,game_pk,pitcher_id,player,team,opponent,opponent_team_id,game_time,projection_captured_at_utc,hand_context_captured_at_utc,pitcher_hand,lineup_source,lineup_confirmed,lineup_hash,lineup_batters,batter_left,batter_right,batter_switch,batter_unknown,same_hand_batters,opposite_hand_batters,opposite_hand_share,split_available_batters,split_unavailable_batters,split_coverage,matchup_pa,opponent_k_pct,lineage,audit_eligible,reason,report_only,production_authority,capture_version
2026-08-18,823341,677952,Braxton Ashcraft,PIT,DET,116,2026-08-18T22:40:00+00:00,2026-08-18T19:42:23.826158+00:00,2026-08-18T19:42:30.531085+00:00,R,CONFIRMED_LINEUP,True,23513c4dca5f6ab3,9,5,4,0,0,4,5,0.5555555555555556,9,0,1.0,1753.0,20.55205269087232,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-18,824803,669358,Shane Baz,BAL,NYY,147,2026-08-18T22:35:00+00:00,2026-08-18T19:42:23.395228+00:00,2026-08-18T19:42:30.531085+00:00,R,CONFIRMED_LINEUP,True,d9d9b2cd68418db0,9,7,2,0,0,2,7,0.7777777777777778,9,0,1.0,2170.0,24.43381865349852,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-18,824803,607074,Carlos Rodón,NYY,BAL,110,2026-08-18T22:35:00+00:00,2026-08-18T19:42:23.099722+00:00,2026-08-18T19:42:30.531085+00:00,L,CONFIRMED_LINEUP,True,05cbe794c6de779d,9,2,6,1,0,2,7,0.7777777777777778,9,0,1.0,846.0,25.322880581845425,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-18,824639,663542,Bryan Hudson,CHW,CHC,112,2026-08-19T00:05:00+00:00,2026-08-18T21:02:32.086438+00:00,2026-08-18T21:02:40.120341+00:00,L,CONFIRMED_LINEUP,True,ab2c8f192054c452,9,3,4,2,0,3,6,0.6666666666666666,9,0,1.0,978.0,21.122774486966968,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-18,824075,663738,Daniel Lynch IV,KCR,ATH,133,2026-08-18T23:40:00+00:00,2026-08-18T21:02:31.658906+00:00,2026-08-18T21:02:40.120341+00:00,L,CONFIRMED_LINEUP,True,951ac4e284853470,9,2,6,1,0,2,7,0.7777777777777778,9,0,1.0,783.0,22.42456280160091,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-18,824154,664299,Cristian Javier,HOU,LAA,108,2026-08-19T00:10:00+00:00,2026-08-18T21:02:38.301516+00:00,2026-08-18T21:02:40.120341+00:00,R,CONFIRMED_LINEUP,True,1409a175d79f0ae3,9,4,4,1,0,4,5,0.5555555555555556,9,0,1.0,2092.0,22.249915916773308,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-18,824639,592332,Kevin Gausman,CHC,CHW,145,2026-08-19T00:05:00+00:00,2026-08-18T21:02:37.571832+00:00,2026-08-18T21:02:40.120341+00:00,R,CONFIRMED_LINEUP,True,2176fe0e2828700b,9,5,2,2,0,2,7,0.7777777777777778,9,0,1.0,2602.0,23.01277648672004,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-18,822859,615698,Cal Quantrill,TEX,WSH,120,2026-08-19T00:05:00+00:00,2026-08-18T21:02:37.103487+00:00,2026-08-18T21:02:40.120341+00:00,R,CONFIRMED_LINEUP,True,d97d2f7939b9f319,9,4,4,1,0,4,5,0.5555555555555556,9,0,1.0,1904.0,21.30772571226938,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-18,822859,800600,Jackson Kent,WSH,TEX,140,2026-08-19T00:05:00+00:00,2026-08-18T21:02:36.549735+00:00,2026-08-18T21:02:40.120341+00:00,L,CONFIRMED_LINEUP,True,3ab24bd63cd604d5,9,3,6,0,0,3,6,0.6666666666666666,9,0,1.0,736.0,24.85143545822505,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-18,824075,669620,Brady Basso,ATH,KCR,118,2026-08-18T23:40:00+00:00,2026-08-18T21:02:18.835135+00:00,2026-08-18T21:02:40.120341+00:00,L,CONFIRMED_LINEUP,True,45906aca37d9c2fc,9,5,4,0,0,5,4,0.4444444444444444,9,0,1.0,933.0,21.878798691646907,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-18,823749,682243,Bryce Miller,SEA,MIL,158,2026-08-18T23:40:00+00:00,2026-08-18T21:02:35.552670+00:00,2026-08-18T21:02:40.120341+00:00,R,CONFIRMED_LINEUP,True,3a931f3e247649de,9,5,3,1,0,3,6,0.6666666666666666,9,0,1.0,2504.0,22.99280301399021,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-18,823667,805673,Zebby Matthews,MIN,ATL,144,2026-08-18T23:40:00+00:00,2026-08-18T21:02:35.093587+00:00,2026-08-18T21:02:40.120341+00:00,R,CONFIRMED_LINEUP,True,c71556bc73fde142,9,4,4,1,0,4,5,0.5555555555555556,9,0,1.0,2373.0,22.622269709549823,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-18,823586,804267,Zac Thornton,NYM,SDP,135,2026-08-18T23:10:00+00:00,2026-08-18T21:02:34.630005+00:00,2026-08-18T21:02:40.120341+00:00,L,CONFIRMED_LINEUP,True,924de355fd130533,9,2,6,1,0,2,7,0.7777777777777778,9,0,1.0,870.0,20.974668319033285,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-18,823423,554430,Zack Wheeler,PHI,MIA,146,2026-08-18T22:40:00+00:00,2026-08-18T21:02:34.099091+00:00,2026-08-18T21:02:40.120341+00:00,R,CONFIRMED_LINEUP,True,2884fd5ac156874b,9,3,5,1,0,5,4,0.4444444444444444,9,0,1.0,2170.0,21.78487745115868,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-18,823341,672456,Keider Montero,DET,PIT,134,2026-08-18T22:40:00+00:00,2026-08-18T21:02:33.574346+00:00,2026-08-18T21:02:40.120341+00:00,R,CONFIRMED_LINEUP,True,b04ead1b1868eeb0,9,4,3,2,0,3,6,0.6666666666666666,9,0,1.0,1961.0,23.88399289693152,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
