Review_Status,Source_Evidence_Status,Source_Recommended_Action,Minimum_Evaluation_Ready,Source_Manual_Review_Ready,OOS_Eligible_Starts,Required_Starts,Observed_Days,Required_Days,Distinct_Umpires,Required_Umpires,Base_MAE,UmpireCandidate_MAE,Relative_MAE_Improvement,Candidate_Win_Share,Candidate_Loss_Share,Base_Bias,UmpireCandidate_Bias,Bias_Absolute_Change,Bias_Guardrail_Passed,Mean_Absolute_Factor_Delta,Diagnostic_Segments,Reason,Recommended_Action,Human_Review_Required,Report_Only,Production_Authority,No_Auto_Promotion,Automatic_Decision_Allowed,Source_Version,Snapshot_Version
LEARNING,LEARNING,KEEP_LEARNING,False,False,104,30,5,10,46,8,1.7529347358519611,1.7676822745847347,-0.0084130563626523,0.4615384615384615,0.5384615384615384,0.220213604652854,0.2237705646653068,0.0035569600124527867,True,0.0308342788551258,27,"Need at least 30 authentic OOS starts, 10 observed days, and 8 umpires; have 104, 5, and 46.",COLLECT_UNTIL_MINIMUM_EVALUATION,False,True,NONE,True,False,umpire-k-live-validation-v1-lineage-safe-report-only,umpire-context-review-snapshot-v1-report-only
