game_date,game_pk,pitcher_id,player,team,opponent,Prior_Resolved_Starts,Feature_Count,OOS_Eligible,Existing_Projection,ML_Shadow_Projection,SIM_Mean,MATH_Mean,Three_Path_Candidate,Three_Path_Eligible,Actual_Strikeouts,Existing_Absolute_Error,ML_Absolute_Error,Three_Path_Absolute_Error,Existing_Error,ML_Error,Three_Path_Error,Report_Only,Validation_Version
2026-08-16,823590,663623,Jake Irvin,WSH,NYM,106,34,True,4.414384550836889,4.569153351424554,,,,False,6.0,1.585615449163111,1.4308466485754456,,-1.585615449163111,-1.4308466485754456,,True,ml-k-shadow-v1-report-only
2026-08-16,823344,669199,Lake Bachar,PIT,BOS,106,34,True,3.0540215443291974,3.5257414236342357,,,,False,4.0,0.9459784556708026,0.4742585763657643,,-0.9459784556708026,-0.4742585763657643,,True,ml-k-shadow-v1-report-only
2026-08-16,823912,701656,Logan Henderson,MIL,LAD,106,34,True,5.166586769096899,6.378899604053306,,,,False,6.0,0.8334132309031013,0.3788996040533057,,-0.8334132309031013,0.3788996040533057,,True,ml-k-shadow-v1-report-only
2026-08-16,824880,647336,Michael Soroka,ARI,ATL,106,34,True,4.638304993677666,5.040974641666813,,,,False,5.0,0.36169500632233387,0.040974641666813305,,-0.36169500632233387,0.040974641666813305,,True,ml-k-shadow-v1-report-only
2026-08-16,824477,666157,Nick Lodolo,CIN,MIA,106,34,True,4.500722335947863,4.856087575553725,,,,False,2.0,2.500722335947863,2.856087575553725,,2.500722335947863,2.856087575553725,,True,ml-k-shadow-v1-report-only
2026-08-16,823991,702070,Noah Cameron,KCR,LAA,106,34,True,5.700107394222463,4.4874281701317535,,,,False,8.0,2.2998926057775373,3.5125718298682465,,-2.2998926057775373,-3.5125718298682465,,True,ml-k-shadow-v1-report-only
2026-08-16,823344,663776,Patrick Sandoval,BOS,PIT,106,34,True,5.361548644646005,4.16911207468618,,,,False,6.0,0.638451355353995,1.83088792531382,,-0.638451355353995,-1.83088792531382,,True,ml-k-shadow-v1-report-only
2026-08-16,823991,696270,Ryan Johnson,LAA,KCR,106,34,True,4.119426045711611,3.0996297573525546,,,,False,4.0,0.1194260457116112,0.9003702426474454,,0.1194260457116112,-0.9003702426474454,,True,ml-k-shadow-v1-report-only
2026-08-16,822774,677960,Ryan Weathers,NYY,TOR,106,34,True,5.199156922758577,5.509246469358112,,,,False,4.0,1.1991569227585774,1.5092464693581116,,1.1991569227585774,1.5092464693581116,,True,ml-k-shadow-v1-report-only
2026-08-16,824236,680732,Sean Burke,CHW,DET,106,34,True,5.372787716023881,8.16019552349452,,,,False,2.0,3.372787716023881,6.1601955234945205,,3.372787716023881,6.1601955234945205,,True,ml-k-shadow-v1-report-only
2026-08-16,824397,676440,Tanner Bibee,CLE,SDP,106,34,True,4.900820874019503,4.880509719860724,,,,False,3.0,1.9008208740195034,1.880509719860724,,1.9008208740195034,1.880509719860724,,True,ml-k-shadow-v1-report-only
2026-08-16,823912,669373,Tarik Skubal,LAD,MIL,106,34,True,5.825653446777954,5.457685095029152,,,,False,7.0,1.1743465532220458,1.5423149049708478,,-1.1743465532220458,-1.5423149049708478,,True,ml-k-shadow-v1-report-only
2026-08-16,822940,669432,Trevor Rogers,BAL,TBR,106,34,True,4.653793981338421,4.527053067575202,,,,False,6.0,1.3462060186615794,1.4729469324247981,,-1.3462060186615794,-1.4729469324247981,,True,ml-k-shadow-v1-report-only
2026-08-17,824725,687941,Alec Gamboa,BOS,ARI,136,34,True,4.689950643277936,4.350696423248309,4.71552,4.664381286555873,4.576865903268061,True,1.0,3.6899506432779363,3.3506964232483094,3.576865903268061,3.6899506432779363,3.3506964232483094,3.576865903268061,True,ml-k-shadow-v1-report-only
2026-08-17,824478,669467,Andre Pallante,STL,CIN,136,34,True,5.035533662626852,5.451938848446992,5.04284,5.028227325253705,5.174335391233566,True,5.0,0.03553366262685209,0.45193884844699195,0.17433539123356567,0.03553366262685209,0.45193884844699195,0.17433539123356567,True,ml-k-shadow-v1-report-only
2026-08-17,823668,641927,Bailey Ober,MIN,ATL,136,34,True,4.552692426074534,5.538501859321687,4.56988,4.535504852149068,4.881295570490252,True,4.0,0.5526924260745343,1.5385018593216868,0.8812955704902521,0.5526924260745343,1.5385018593216868,0.8812955704902521,True,ml-k-shadow-v1-report-only
2026-08-17,824320,605483,Blake Snell,LAD,COL,136,34,True,5.358647602224803,3.8985957289141044,5.37004,5.347255204449606,4.87196364445457,True,5.0,0.35864760222480285,1.1014042710858956,0.12803635554543025,0.35864760222480285,-1.1014042710858956,-0.12803635554543025,True,ml-k-shadow-v1-report-only
2026-08-17,822939,687064,Brandon Young,BAL,TBR,136,34,True,4.714334282367846,4.243921299228548,4.72868,4.6999885647356905,4.557529954654746,True,3.0,1.7143342823678456,1.243921299228548,1.557529954654746,1.7143342823678456,1.243921299228548,1.557529954654746,True,ml-k-shadow-v1-report-only
2026-08-17,823343,669387,Carmen Mlodzinski,PIT,DET,136,34,True,3.587177619214837,3.5644999263444928,3.59996,3.5743952384296738,3.5796183882580555,True,3.0,0.5871776192148368,0.5644999263444928,0.5796183882580555,0.5871776192148368,0.5644999263444928,0.5796183882580555,True,ml-k-shadow-v1-report-only
2026-08-17,823427,650911,Cristopher Sánchez,PHI,MIA,136,34,True,5.963363872142812,5.419841160282489,5.97624,5.950487744285625,5.782189634856039,True,6.0,0.03663612785718762,0.5801588397175106,0.21781036514396135,-0.03663612785718762,-0.5801588397175106,-0.21781036514396135,True,ml-k-shadow-v1-report-only
2026-08-17,823343,664285,Framber Valdez,DET,PIT,136,34,True,5.233219003117307,4.94599110837359,5.24888,5.217558006234614,5.137476371536068,True,5.0,0.23321900311730737,0.05400889162640965,0.13747637153606806,0.23321900311730737,-0.05400889162640965,0.13747637153606806,True,ml-k-shadow-v1-report-only
2026-08-17,823427,676083,Janson Junk,MIA,PHI,136,34,True,3.993388375197344,3.6805856449487515,4.00552,3.981256750394688,3.889120798447813,True,2.0,1.9933883751973438,1.6805856449487515,1.8891207984478129,1.9933883751973438,1.6805856449487515,1.8891207984478129,True,ml-k-shadow-v1-report-only
2026-08-17,824514,592288,Kent Emanuel,CIN,STL,136,34,True,4.658534057548187,4.520951882597342,4.67316,4.643908115096374,4.612673332564572,True,4.0,0.6585340575481871,0.520951882597342,0.6126733325645723,0.6585340575481871,0.520951882597342,0.6126733325645723,True,ml-k-shadow-v1-report-only
2026-08-17,824641,622491,Luis Castillo,CHW,CHC,136,34,True,4.958051101479114,6.104374603139146,4.9734,4.942702202958228,5.340158935365792,True,1.0,3.958051101479114,5.104374603139146,4.340158935365792,3.958051101479114,5.104374603139146,4.340158935365792,True,ml-k-shadow-v1-report-only
2026-08-17,823668,527048,Martín Pérez,ATL,MIN,136,34,True,3.997922197560462,4.034257278898072,4.00252,3.993324395120925,4.010033891339666,True,3.0,0.9979221975604622,1.034257278898072,1.010033891339666,0.9979221975604622,1.034257278898072,1.010033891339666,True,ml-k-shadow-v1-report-only
2026-08-17,824077,686930,Mason Barnett,ATH,KCR,136,34,True,4.215105119532577,2.7537775147915475,4.2304,4.199810239065153,3.7279959179522337,True,2.0,2.215105119532577,0.7537775147915475,1.7279959179522337,2.215105119532577,0.7537775147915475,1.7279959179522337,True,ml-k-shadow-v1-report-only
2026-08-17,824077,608379,Michael Wacha,KCR,ATH,136,34,True,4.988548340582685,4.89116240314608,5.00024,4.976856681165371,4.95608636143715,True,3.0,1.9885483405826854,1.8911624031460796,1.9560863614371504,1.9885483405826854,1.8911624031460796,1.9560863614371504,True,ml-k-shadow-v1-report-only
2026-08-17,824725,683352,Mitch Bratt,ARI,BOS,136,34,True,4.223785431458687,5.4258119611929105,4.23408,4.213490862917374,4.624460941370095,True,0.0,4.223785431458687,5.4258119611929105,4.624460941370095,4.223785431458687,5.4258119611929105,4.624460941370095,True,ml-k-shadow-v1-report-only
2026-08-17,823589,690997,Nolan McLean,NYM,SDP,136,34,True,5.60565164504754,4.78245945427056,5.62224,5.58906329009508,5.33125424812188,True,3.0,2.6056516450475398,1.78245945427056,2.33125424812188,2.6056516450475398,1.78245945427056,2.33125424812188,True,ml-k-shadow-v1-report-only
2026-08-17,824514,687273,Quinn Mathews,STL,CIN,136,34,True,5.397625398488667,4.149356331273096,5.40972,5.385530796977333,4.98153570941681,True,7.0,1.6023746015113334,2.850643668726904,2.01846429058319,-1.6023746015113334,-2.850643668726904,-2.01846429058319,True,ml-k-shadow-v1-report-only
2026-08-17,824478,695076,Rhett Lowder,CIN,STL,136,34,True,4.518264999827,4.837383856373191,4.53108,4.505449999654001,4.6246379520090635,True,5.0,0.48173500017299986,0.16261614362680898,0.37536204799093653,-0.48173500017299986,-0.16261614362680898,-0.37536204799093653,True,ml-k-shadow-v1-report-only
2026-08-17,822939,663556,Shane McClanahan,TBR,BAL,136,34,True,4.666088442026614,3.7577637039231058,4.67224,4.659936884053227,4.363313529325445,True,3.0,1.6660884420266138,0.7577637039231058,1.3633135293254446,1.6660884420266138,0.7577637039231058,1.3633135293254446,True,ml-k-shadow-v1-report-only
2026-08-17,824641,684007,Shota Imanaga,CHC,CHW,136,34,True,5.318246670709621,4.8099170314237325,5.338,5.298493341419242,5.148803457614325,True,10.0,4.681753329290379,5.1900829685762675,4.851196542385675,-4.681753329290379,-5.1900829685762675,-4.851196542385675,True,ml-k-shadow-v1-report-only
2026-08-17,824320,608372,Tomoyuki Sugano,COL,LAD,136,34,True,3.9399266163000446,4.5200417319721495,3.95084,3.929013232600089,4.133298321524079,True,3.0,0.9399266163000446,1.5200417319721495,1.1332983215240793,0.9399266163000446,1.5200417319721495,1.1332983215240793,True,ml-k-shadow-v1-report-only
2026-08-17,823589,621111,Walker Buehler,SDP,NYM,136,34,True,4.52204327956815,4.8405872411261806,4.53412,4.5099665591363,4.628224600087493,True,4.0,0.52204327956815,0.8405872411261806,0.6282246000874929,0.52204327956815,0.8405872411261806,0.6282246000874929,True,ml-k-shadow-v1-report-only
2026-08-18,824475,671096,Andrew Abbott,CIN,STL,158,34,True,4.409029753133487,4.096664743425106,4.42108,4.396979506266972,4.304908083230693,True,6.0,1.5909702468665126,1.903335256574894,1.6950919167693073,-1.5909702468665126,-1.903335256574894,-1.6950919167693073,True,ml-k-shadow-v1-report-only
2026-08-18,824075,669620,Brady Basso,ATH,KCR,158,34,True,3.2883440164111546,2.810263587385634,3.08512,3.491568032822309,3.128983873402648,True,1.0,2.2883440164111546,1.8102635873856339,2.128983873402648,2.2883440164111546,1.8102635873856339,2.128983873402648,True,ml-k-shadow-v1-report-only
2026-08-18,823341,677952,Braxton Ashcraft,PIT,DET,158,34,True,5.346787593098446,4.798292518219849,5.3648,5.328775186196892,5.163955901472247,True,4.0,1.3467875930984459,0.7982925182198493,1.1639559014722467,1.3467875930984459,0.7982925182198493,1.1639559014722467,True,ml-k-shadow-v1-report-only
2026-08-18,824639,663542,Bryan Hudson,CHW,CHC,158,34,True,2.9189015787531987,3.814442085576082,2.3562,3.481603157506397,3.217415081027493,True,1.0,1.9189015787531987,2.814442085576082,2.217415081027493,1.9189015787531987,2.814442085576082,2.217415081027493,True,ml-k-shadow-v1-report-only
2026-08-18,823749,682243,Bryce Miller,SEA,MIL,158,34,True,5.4469117040175,4.811193936710697,5.47148,5.422343408035,5.2350057815819,True,3.0,2.4469117040175004,1.8111939367106968,2.2350057815818998,2.4469117040175004,1.8111939367106968,2.2350057815818998,True,ml-k-shadow-v1-report-only
2026-08-18,823423,806188,Cade Gibson,MIA,PHI,158,34,True,2.932904529638229,2.624443982863812,2.43632,3.4294890592764578,2.8300843473800903,True,1.0,1.932904529638229,1.624443982863812,1.8300843473800903,1.932904529638229,1.624443982863812,1.8300843473800903,True,ml-k-shadow-v1-report-only
2026-08-18,822859,615698,Cal Quantrill,TEX,WSH,158,34,True,3.981394497915155,4.264624518720872,3.98744,3.975348995830311,4.075804504850394,True,5.0,1.0186055020848448,0.735375481279128,0.9241954951496059,-1.0186055020848448,-0.735375481279128,-0.9241954951496059,True,ml-k-shadow-v1-report-only
2026-08-18,824803,607074,Carlos Rodón,NYY,BAL,158,34,True,5.61537454976998,3.901531265848171,5.62696,5.603789099539959,5.044093455129377,True,4.0,1.6153745497699799,0.09846873415182911,1.044093455129377,1.6153745497699799,-0.09846873415182911,1.044093455129377,True,ml-k-shadow-v1-report-only
2026-08-18,824398,687931,Carson Whisenhunt,SFG,CLE,158,34,True,4.140867861084864,3.165933456997175,4.15436,4.127375722169729,3.8158897263889675,True,1.0,3.140867861084864,2.165933456997175,2.8158897263889675,3.140867861084864,2.165933456997175,2.8158897263889675,True,ml-k-shadow-v1-report-only
2026-08-18,824154,664299,Cristian Javier,HOU,LAA,158,34,True,4.0800288699010405,5.439671990923229,4.08284,4.077217739802082,4.533243243575104,True,5.0,0.9199711300989595,0.4396719909232294,0.4667567564248962,-0.9199711300989595,0.4396719909232294,-0.4667567564248962,True,ml-k-shadow-v1-report-only
2026-08-18,824075,663738,Daniel Lynch IV,KCR,ATH,158,34,True,3.285548322264458,3.021983333555647,2.8498,3.721296644528916,3.197693326028188,True,1.0,2.285548322264458,2.021983333555647,2.197693326028188,2.285548322264458,2.021983333555647,2.197693326028188,True,ml-k-shadow-v1-report-only
2026-08-18,824319,641778,Eric Lauer,LAD,COL,158,34,True,4.436150818968063,6.455548349991867,4.44308,4.4292216379361244,5.1092833293093305,True,6.0,1.5638491810319373,0.4555483499918669,0.8907166706906695,-1.5638491810319373,0.4555483499918669,-0.8907166706906695,True,ml-k-shadow-v1-report-only
2026-08-18,824398,656492,Foster Griffin,CLE,SFG,158,34,True,5.459779377135535,3.9172110188563147,5.47208,5.447478754271069,4.945589924375795,True,6.0,0.5402206228644646,2.0827889811436853,1.0544100756242054,-0.5402206228644646,-2.0827889811436853,-1.0544100756242054,True,ml-k-shadow-v1-report-only
2026-08-18,824154,691946,George Klassen,LAA,HOU,158,34,True,4.029905027424963,2.698531690391432,4.036,4.023810054849927,3.586113915080453,True,7.0,2.970094972575037,4.301468309608568,3.413886084919547,-2.970094972575037,-4.301468309608568,-3.413886084919547,True,ml-k-shadow-v1-report-only
2026-08-18,824075,678022,Jack Perkins,ATH,KCR,158,34,True,4.843276836156122,3.3064885109396713,4.85788,4.828673672312243,4.331014061083971,True,4.0,0.8432768361561216,0.6935114890603287,0.33101406108397136,0.8432768361561216,-0.6935114890603287,0.33101406108397136,True,ml-k-shadow-v1-report-only
2026-08-18,822859,800600,Jackson Kent,WSH,TEX,158,34,True,4.6131389371797855,4.1303686929170365,4.6196,4.60667787435957,4.4522155224255355,True,3.0,1.6131389371797855,1.1303686929170365,1.4522155224255355,1.6131389371797855,1.1303686929170365,1.4522155224255355,True,ml-k-shadow-v1-report-only
2026-08-18,822938,667755,José Soriano,TOR,TBR,158,34,True,4.674917674843069,4.9498085305837085,4.68184,4.667995349686139,4.766547960089949,True,2.0,2.674917674843069,2.9498085305837085,2.766547960089949,2.674917674843069,2.9498085305837085,2.766547960089949,True,ml-k-shadow-v1-report-only
2026-08-18,823341,672456,Keider Montero,DET,PIT,158,34,True,4.653182668769521,4.5812734217201845,4.66568,4.640685337539042,4.629212919753075,True,3.0,1.6531826687695208,1.5812734217201845,1.6292129197530754,1.6531826687695208,1.5812734217201845,1.6292129197530754,True,ml-k-shadow-v1-report-only
2026-08-18,824639,592332,Kevin Gausman,CHC,CHW,158,34,True,5.497617917478005,4.864749411951051,5.51324,5.48199583495601,5.28666174896902,True,5.0,0.49761791747800466,0.13525058804894918,0.28666174896901975,0.49761791747800466,-0.13525058804894918,0.28666174896901975,True,ml-k-shadow-v1-report-only
2026-08-18,823749,690986,Kyle Harrison,MIL,SEA,158,34,True,4.9877979754341375,4.707511107699908,5.01308,4.962515950868274,4.894369019522728,True,8.0,3.0122020245658625,3.292488892300092,3.1056309804772724,-3.0122020245658625,-3.292488892300092,-3.1056309804772724,True,ml-k-shadow-v1-report-only
2026-08-18,824475,681517,Kyle Leahy,STL,CIN,158,34,True,4.94040689536778,5.766308011433413,4.95428,4.926533790735561,5.215707267389658,True,6.0,1.0595931046322198,0.23369198856658713,0.7842927326103419,-1.0595931046322198,-0.23369198856658713,-0.7842927326103419,True,ml-k-shadow-v1-report-only
2026-08-18,824723,518876,Merrill Kelly,ARI,BOS,158,34,True,4.246455249022981,4.961724654674373,4.26776,4.225150498045961,4.484878384240112,True,2.0,2.246455249022981,2.9617246546743727,2.484878384240112,2.246455249022981,2.9617246546743727,2.484878384240112,True,ml-k-shadow-v1-report-only
2026-08-18,822938,607259,Nick Martinez,TBR,TOR,158,34,True,4.219537306215175,5.551277091893178,4.23392,4.205154612430349,4.663450568107843,True,5.0,0.7804626937848251,0.5512770918931782,0.33654943189215736,-0.7804626937848251,0.5512770918931782,-0.33654943189215736,True,ml-k-shadow-v1-report-only
2026-08-18,824723,624133,Ranger Suarez,BOS,ARI,158,34,True,4.374293519604724,4.622688024879964,4.39296,4.355627039209446,4.457091688029803,True,3.0,1.3742935196047243,1.622688024879964,1.457091688029803,1.3742935196047243,1.622688024879964,1.457091688029803,True,ml-k-shadow-v1-report-only
2026-08-18,823586,592662,Robbie Ray,SDP,NYM,158,34,True,4.933170546179699,6.795489429320247,4.94104,4.925301092359398,5.553943507226549,True,4.0,0.9331705461796993,2.795489429320247,1.553943507226549,0.9331705461796993,2.795489429320247,1.553943507226549,True,ml-k-shadow-v1-report-only
2026-08-18,824319,663372,Ryan Feltner,COL,LAD,158,34,True,4.085502846631547,5.474441940890312,4.09288,4.078125693263093,4.548482544717802,True,3.0,1.085502846631547,2.474441940890312,1.5484825447178023,1.085502846631547,2.474441940890312,1.5484825447178023,True,ml-k-shadow-v1-report-only
2026-08-18,824803,669358,Shane Baz,BAL,NYY,158,34,True,5.414982918719831,5.01454324976521,5.42292,5.407045837439663,5.281503029068291,True,10.0,4.585017081280169,4.98545675023479,4.718496970931709,-4.585017081280169,-4.98545675023479,-4.718496970931709,True,ml-k-shadow-v1-report-only
2026-08-18,823667,641816,Tyler Mahle,ATL,MIN,158,34,True,4.842366678156418,4.924032797922087,4.85848,4.826253356312836,4.869588718078308,True,3.0,1.8423666781564183,1.924032797922087,1.8695887180783082,1.8423666781564183,1.924032797922087,1.8695887180783082,True,ml-k-shadow-v1-report-only
2026-08-18,823586,804267,Zac Thornton,NYM,SDP,158,34,True,4.4099868077574325,2.558029189392092,4.42596,4.394013615514864,3.7926676016356526,True,7.0,2.5900131922425675,4.441970810607907,3.2073323983643474,-2.5900131922425675,-4.441970810607907,-3.2073323983643474,True,ml-k-shadow-v1-report-only
2026-08-18,823423,554430,Zack Wheeler,PHI,MIA,158,34,True,5.387025936398032,4.756531902020035,5.3956,5.378451872796065,5.176861258272034,True,7.0,1.6129740636019676,2.2434680979799646,1.8231387417279663,-1.6129740636019676,-2.2434680979799646,-1.8231387417279663,True,ml-k-shadow-v1-report-only
2026-08-18,823667,805673,Zebby Matthews,MIN,ATL,158,34,True,5.082791831743988,5.7857736423010495,5.09472,5.070863663487976,5.317119101929674,True,4.0,1.0827918317439877,1.7857736423010495,1.3171191019296744,1.0827918317439877,1.7857736423010495,1.3171191019296744,True,ml-k-shadow-v1-report-only
2026-08-19,823664,700363,AJ Smith-Shawver,ATL,MIN,189,34,True,4.233027144207289,3.5019627110389298,4.24792,4.218134288414578,3.9893389998178357,True,3.0,1.2330271442072887,0.5019627110389298,0.9893389998178357,1.2330271442072887,0.5019627110389298,0.9893389998178357,True,ml-k-shadow-v1-report-only
2026-08-19,823424,605400,Aaron Nola,PHI,MIA,189,34,True,5.325987810486483,5.505553033643118,5.335,5.316975620972967,5.3858428848720274,True,8.0,2.674012189513517,2.4944469663568816,2.6141571151279726,-2.674012189513517,-2.4944469663568816,-2.6141571151279726,True,ml-k-shadow-v1-report-only
2026-08-19,824722,694297,Brandon Pfaadt,ARI,BOS,189,34,True,4.378245622636715,5.0324608574961545,4.38772,4.368771245273432,4.5963173675898625,True,8.0,3.6217543773632848,2.9675391425038455,3.4036826324101375,-3.6217543773632848,-2.9675391425038455,-3.4036826324101375,True,ml-k-shadow-v1-report-only
2026-08-19,822860,676917,Cade Cavalli,WSH,TEX,189,34,True,5.596987811813542,5.959326367241623,5.60608,5.587895623627084,5.717767330289568,True,11.0,5.403012188186458,5.040673632758377,5.282232669710432,-5.403012188186458,-5.040673632758377,-5.282232669710432,True,ml-k-shadow-v1-report-only
2026-08-19,824476,695505,Chase Burns,CIN,STL,189,34,True,5.480226465839715,5.88527241696533,5.50276,5.457692931679429,5.615241782881587,True,8.0,2.5197735341602847,2.1147275830346697,2.3847582171184127,-2.5197735341602847,-2.1147275830346697,-2.3847582171184127,True,ml-k-shadow-v1-report-only
2026-08-19,824801,605135,Chris Bassitt,BAL,NYY,189,34,True,4.745489881531514,4.181375121560738,4.758,4.732979763063026,4.557451628207922,True,6.0,1.2545101184684864,1.8186248784392616,1.4425483717920784,-1.2545101184684864,-1.8186248784392616,-1.4425483717920784,True,ml-k-shadow-v1-report-only
2026-08-19,824640,605280,Clay Holmes,CHC,CHW,189,34,True,4.483154365728499,4.336782027873671,4.49504,4.4712687314569965,4.434363586443556,True,1.0,3.483154365728499,3.336782027873671,3.434363586443556,3.483154365728499,3.336782027873671,3.434363586443556,True,ml-k-shadow-v1-report-only
2026-08-19,822937,656876,Drew Rasmussen,TBR,TOR,189,34,True,5.224669289701269,5.608903049968536,5.23568,5.213658579402537,5.352747209790358,True,5.0,0.22466928970126876,0.6089030499685357,0.35274720979035834,0.22466928970126876,0.6089030499685357,0.35274720979035834,True,ml-k-shadow-v1-report-only
2026-08-19,823748,669160,Dustin May,MIL,SEA,189,34,True,4.71223265085526,4.8388922543206725,4.73556,4.688905301710518,4.754452518677064,True,1.0,3.7122326508552597,3.8388922543206725,3.7544525186770636,3.7122326508552597,3.8388922543206725,3.7544525186770636,True,ml-k-shadow-v1-report-only
2026-08-19,824155,814490,Ethan Pecko,HOU,LAA,189,34,True,3.12370571311448,2.9725228637081953,2.58924,3.658171426228959,3.0733114299790514,True,4.0,0.8762942868855199,1.0274771362918047,0.9266885700209486,-0.8762942868855199,-1.0274771362918047,-0.9266885700209486,True,ml-k-shadow-v1-report-only
2026-08-19,823342,695549,Jackson Jobe,DET,PIT,189,34,True,4.510444868440044,3.3090300203446295,4.51984,4.501049736880088,4.109973252408239,True,3.0,1.510444868440044,0.30903002034462945,1.1099732524082393,1.510444868440044,0.30903002034462945,1.1099732524082393,True,ml-k-shadow-v1-report-only
2026-08-19,824076,605488,Jeffrey Springs,ATH,KCR,189,34,True,4.03921984202886,3.841927147435066,4.05712,4.021319684057721,3.973455610497595,True,1.0,3.03921984202886,2.841927147435066,2.973455610497595,3.03921984202886,2.841927147435066,2.973455610497595,True,ml-k-shadow-v1-report-only
2026-08-19,822860,677958,Kumar Rocker,TEX,WSH,189,34,True,4.5068986117045,3.5398154275675036,4.52264,4.491157223408999,4.184537550325501,True,3.0,1.5068986117045,0.5398154275675036,1.1845375503255013,1.5068986117045,0.5398154275675036,1.1845375503255013,True,ml-k-shadow-v1-report-only
2026-08-19,824318,607536,Kyle Freeland,COL,LAD,189,34,True,4.674067341355391,4.715739754672663,4.68848,4.659654682710782,4.6879581457944814,True,5.0,0.32593265864460896,0.28426024532733685,0.31204185420551855,-0.32593265864460896,-0.28426024532733685,-0.31204185420551855,True,ml-k-shadow-v1-report-only
2026-08-19,823748,669302,Logan Gilbert,SEA,MIL,189,34,True,5.717394751422095,5.982663926255723,5.73892,5.6958695028441895,5.805817809699971,True,5.0,0.7173947514220949,0.9826639262557233,0.8058178096999713,0.7173947514220949,0.9826639262557233,0.8058178096999713,True,ml-k-shadow-v1-report-only
2026-08-19,824394,683363,Matt Wilkinson,SFG,CLE,189,34,True,4.504782238807596,4.108519920700066,4.5196,4.489964477615192,4.3726947994384195,True,0.0,4.504782238807596,4.108519920700066,4.3726947994384195,4.504782238807596,4.108519920700066,4.3726947994384195,True,ml-k-shadow-v1-report-only
2026-08-19,824476,669461,Matthew Liberatore,STL,CIN,189,34,True,5.0360527737266665,4.512741857224409,5.058,5.014105547453332,4.861615801559247,True,9.0,3.9639472262733335,4.487258142775591,4.138384198440753,-3.9639472262733335,-4.487258142775591,-4.138384198440753,True,ml-k-shadow-v1-report-only
2026-08-19,822937,453286,Max Scherzer,TOR,TBR,189,34,True,3.811104589690931,5.961619637343785,3.82504,3.797169179381862,4.527942938908549,True,1.0,2.811104589690931,4.961619637343785,3.5279429389085486,2.811104589690931,4.961619637343785,3.5279429389085486,True,ml-k-shadow-v1-report-only
2026-08-19,823587,650633,Michael King,SDP,NYM,189,34,True,5.073213228237977,5.198352337125216,5.08532,5.061106456475953,5.114926264533723,True,4.0,1.073213228237977,1.1983523371252156,1.1149262645337226,1.073213228237977,1.1983523371252156,1.1149262645337226,True,ml-k-shadow-v1-report-only
2026-08-19,824394,800048,Parker Messick,CLE,SFG,189,34,True,5.8662311594836645,4.712074979766625,5.87844,5.8540223189673295,5.481512432911319,True,10.0,4.1337688405163355,5.287925020233375,4.518487567088681,-4.1337688405163355,-5.287925020233375,-4.518487567088681,True,ml-k-shadow-v1-report-only
2026-08-19,823342,694973,Paul Skenes,PIT,DET,189,34,True,5.443366497409093,5.026753793204959,5.46224,5.424492994818185,5.3044955960077145,True,5.0,0.44336649740909273,0.026753793204958853,0.3044955960077145,0.44336649740909273,0.026753793204958853,0.3044955960077145,True,ml-k-shadow-v1-report-only
2026-08-19,824722,801139,Payton Tolle,BOS,ARI,189,34,True,5.173953729346422,4.815255036212507,5.18248,5.165427458692844,5.054387498301784,True,6.0,0.8260462706535776,1.1847449637874927,0.945612501698216,-0.8260462706535776,-1.1847449637874927,-0.945612501698216,True,ml-k-shadow-v1-report-only
2026-08-19,823587,476594,Robert Stock,NYM,SDP,189,34,True,4.3612403298526,3.0288218521929084,4.38284,4.3396406597052,3.9171008372993694,True,6.0,1.6387596701474,2.9711781478070916,2.0828991627006306,-1.6387596701474,-2.9711781478070916,-2.0828991627006306,True,ml-k-shadow-v1-report-only
2026-08-19,824318,808963,Roki Sasaki,LAD,COL,189,34,True,4.779758171196984,4.967473415237784,4.79024,4.769276342393968,4.8423299192105835,True,6.0,1.2202418288030161,1.0325265847622163,1.1576700807894165,-1.2202418288030161,-1.0325265847622163,-1.1576700807894165,True,ml-k-shadow-v1-report-only
2026-08-19,823424,645261,Sandy Alcantara,MIA,PHI,189,34,True,5.190362114932669,5.581929465915255,5.2166,5.1641242298653385,5.320884565260198,True,1.0,4.190362114932669,4.581929465915255,4.320884565260198,4.190362114932669,4.581929465915255,4.320884565260198,True,ml-k-shadow-v1-report-only
2026-08-19,824640,656794,Sean Newcomb,CHW,CHC,189,34,True,3.691783945868399,4.473264793269347,3.67308,3.710487891736797,3.9522775616687142,True,0.0,3.691783945868399,4.473264793269347,3.9522775616687142,3.691783945868399,4.473264793269347,3.9522775616687142,True,ml-k-shadow-v1-report-only
2026-08-19,824076,607625,Seth Lugo,KCR,ATH,189,34,True,4.659569149653388,4.740974925087174,4.67224,4.646898299306774,4.686704408131317,True,3.0,1.6595691496533878,1.7409749250871744,1.686704408131317,1.6595691496533878,1.7409749250871744,1.686704408131317,True,ml-k-shadow-v1-report-only
2026-08-19,823664,671737,Taj Bradley,MIN,ATL,189,34,True,5.684919719738696,4.945617715111928,5.70196,5.667879439477393,5.43848571819644,True,7.0,1.315080280261304,2.0543822848880717,1.56151428180356,-1.315080280261304,-2.0543822848880717,-1.56151428180356,True,ml-k-shadow-v1-report-only
