game_date,game_pk,pitcher_id,player,umpire_id,umpire_name,Prior_Umpire_Games,Candidate_Factor,OOS_Eligible,Base_Projection,Candidate_Projection,Actual_Strikeouts,Base_Absolute_Error,Candidate_Absolute_Error,Base_Error,Candidate_Error,Candidate_Win,Candidate_Loss,Candidate_Version,Validation_Version,Availability_Note
2026-08-10,823675,669432,Trevor Rogers,503077,Adam Hamari,23,0.94,True,5.192782352389666,4.881215411246286,4.0,1.1927823523896661,0.881215411246286,1.1927823523896661,0.881215411246286,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-10,823675,665152,Dean Kremer,503077,Adam Hamari,23,0.94,True,5.250535735853633,4.935503591702415,7.0,1.7494642641463667,2.064496408297585,-1.7494642641463667,-2.064496408297585,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-10,823018,691725,Andrew Painter,665299,Louie Krupa,10,1.0,False,4.867863467256942,4.867863467256942,6.0,1.1321365327430577,1.1321365327430577,-1.1321365327430577,-1.1321365327430577,False,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-10,823018,690928,Hunter Dobbins,665299,Louie Krupa,10,1.0,False,5.30392211011003,5.30392211011003,6.0,0.6960778898899704,0.6960778898899704,-0.6960778898899704,-0.6960778898899704,False,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-10,823998,669022,MacKenzie Gore,521051,Nick Mahrley,19,1.0,False,5.624407650667284,5.624407650667284,9.0,3.375592349332716,3.375592349332716,-3.375592349332716,-3.375592349332716,False,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-10,823998,672282,Reid Detmers,521051,Nick Mahrley,19,1.0,False,5.557311396164571,5.557311396164571,6.0,0.4426886038354292,0.4426886038354292,-0.4426886038354292,-0.4426886038354292,False,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-10,825048,687312,Gabriel Hughes,483912,Mike Muchlinski,23,1.03271410858555,True,5.250276943021297,5.422035073039505,3.0,2.250276943021297,2.4220350730395053,2.250276943021297,2.4220350730395053,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-10,825048,647336,Michael Soroka,483912,Mike Muchlinski,23,1.03271410858555,True,5.371681731681046,5.547411511138275,4.0,1.3716817316810461,1.5474115111382751,1.3716817316810461,1.5474115111382751,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-10,824969,642547,Freddy Peralta,511890,Quinn Wolcott,23,1.0392296419859794,True,4.938676905318523,5.132419432198594,5.0,0.061323094681476675,0.13241943219859387,-0.061323094681476675,0.13241943219859387,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-10,824969,682052,Jacob Lopez,511890,Quinn Wolcott,23,1.0392296419859794,True,4.5054350900288185,4.682181695601718,5.0,0.4945649099711815,0.3178183043982816,-0.4945649099711815,-0.3178183043982816,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
