Status,Resolved_Starts,Required_Starts,Resolved_Days,Required_Days,Opponents,Required_Opponents,Primary_Metric,Reason,Recommended_Action,Report_Only,Production_Authority,No_Projection_Adjustment,Evaluation_Version
LEARNING,99,60,4,10,30,15,SPEARMAN_SCORE_DELTA_VS_K_RESIDUAL,Need 60 resolved starts / 10 days / 15 opponents; currently 99 / 4 / 30.,COLLECT_FORWARD_OUTCOMES_WITH_FROZEN_SCORE_AND_EVALUATION_PROTOCOL,True,NONE,True,pitch-mix-whiff-forward-eval-v1-preregistered-report-only
