game_id,game_date,pitcher_id,pitcher_name,opponent_team,captured_at_utc,actual_strikeouts,actual_batters_faced,snapshot_version,snapshot_hash,feature_payload.prior_games,feature_payload.prior_strikeouts,feature_payload.prior_ip,feature_payload.prior_k_per_9,feature_payload.prior_k_rate,feature_payload.prior_bb_rate,feature_payload.prior_hit_rate,feature_payload.recent3_k_per_9,feature_payload.recent5_k_per_9,feature_payload.recent3_k_avg,feature_payload.recent5_k_avg,feature_payload.opponent_k_rate,feature_payload.opponent_k_rate_same_hand,feature_payload.pitcher_is_left_handed,feature_payload.park_factor,feature_payload.wind_mph,feature_payload.wind_out_mph,feature_payload.wind_in_mph,feature_payload.temperature_f,feature_payload.days_rest,feature_payload.weather_k_factor,feature_payload.arsenal_pitch_types,feature_payload.arsenal_avg_velocity,feature_payload.arsenal_whiff_rate,feature_payload.arsenal_putaway_rate,feature_payload.arsenal_pitch_k_rate,feature_payload.arsenal_usage_entropy,feature_payload.lineup_size,feature_payload.same_hand_batters,feature_payload.opposite_hand_batters,feature_payload.lineup_k_rate,feature_payload.same_hand_k_rate,feature_payload.opposite_hand_k_rate,feature_payload.lineup_k_rate_weighted,feature_payload.top3_k_rate,feature_payload.pitch_mix_matchup_score,feature_payload.pitch_mix_same_hand_score,feature_payload.pitch_mix_opposite_hand_score,feature_payload.pitch_mix_top_pitch_score,feature_payload.opponent_team_id,source_versions.mlb_stats_api,source_versions.reconstruction,Prior_K9,Recent3_K9,Recent5_K9,RecentBlend_K9,Recent_vs_Prior_Divergence,Prior_K_Rate,Actual_K_Rate,Actual_K_Rate_Residual_vs_Prior,Validation_Version
823928,2026-07-08,808963,Roki Sasaki,,2026-08-14T16:33:21.186311+00:00,5,23,1.0.0,79fa959e787d02b8b37c9e016160267e2d2cf29d2b0307f65ff6038e8d70852e,10.0,53.0,51.4,9.280155642023349,0.2398190045248869,0.085972850678733,0.2036199095022624,8.114754098360656,9.656652360515023,3.6666666666666665,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,11.0,0.1216047587008261,0.0998642293379135,0.1512509351047978,0.0,0.4623181429182713,0.0,0.0,0.0,0.0,115.0,v1,2.3.0,9.280155642023349,8.114754098360656,9.656652360515023,9.039893055653277,-0.025889930690611518,0.2398190045248869,0.21739130434782608,-0.022427700177060805,recent-form-k-v1-report-only
823279,2026-07-08,650633,Michael King,,2026-08-14T16:33:21.235985+00:00,4,23,1.0.0,e5dd2212570228bec1c5d47bb18b19d65e98c30a008a3444585ac888aa9421db,10.0,43.0,54.80000000000001,7.062043795620436,0.1791666666666666,0.0875,0.2083333333333333,7.894736842105263,6.240875912408758,5.0,3.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,10.0,0.108285818052045,0.0965256271506271,0.1271021234943136,0.0,0.378978428978429,0.0,0.0,0.0,0.0,109.0,v1,2.3.0,7.062043795620436,7.894736842105263,6.240875912408758,6.90242028428736,-0.022603019175846506,0.1791666666666666,0.17391304347826086,-0.005253623188405748,recent-form-k-v1-report-only
823359,2026-07-09,693821,Bryce Elder,,2026-08-14T16:33:21.361984+00:00,3,20,1.0.0,615c3e4b1c4714e24c4ddd08ebfa9dd317ee63cb57b600dad321fc20eaeab669,10.0,47.0,54.5,7.761467889908257,0.1934156378600823,0.0699588477366255,0.242798353909465,7.714285714285714,7.557251908396947,4.0,4.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,17.0,10.0,0.1508057442836764,0.1487952984157917,0.1542235022590803,0.0,0.6351395730706075,0.0,0.0,0.0,0.0,134.0,v1,2.3.0,7.761467889908257,7.714285714285714,7.557251908396947,7.6200654307524545,-0.01821852015127956,0.1934156378600823,0.15,-0.04341563786008232,recent-form-k-v1-report-only
823359,2026-07-09,656605,Mitch Keller,,2026-08-14T16:33:21.362855+00:00,3,15,1.0.0,24b1f2be327134dd1e73174d4ac732203e539beead61f17df8c0f17f3254e88c,10.0,39.0,51.7,6.7891682785299805,0.1611570247933884,0.0785123966942148,0.2603305785123967,4.5,6.309963099630996,3.0,3.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,14.0,12.0,0.1317297460148734,0.1278484590694463,0.1362579141178717,0.0,0.4175283979631806,0.0,0.0,0.0,0.0,144.0,v1,2.3.0,6.7891682785299805,4.5,6.309963099630996,5.585977859778597,-0.17722206452833766,0.1611570247933884,0.2,0.03884297520661162,recent-form-k-v1-report-only
823606,2026-07-09,608379,Michael Wacha,,2026-08-14T16:33:21.469990+00:00,5,23,1.0.0,b7f770c75db6d568ae7ccaae3fc4698e05515fafa0f078fc7a1a7450fc671265,10.0,49.0,62.400000000000006,7.067307692307692,0.1863117870722433,0.053231939163498,0.2585551330798479,8.465346534653465,6.506024096385541,6.333333333333333,4.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,10.0,0.112878516410023,0.0926691729323308,0.1452134659743305,0.0,0.3428571428571428,0.0,0.0,0.0,0.0,121.0,v1,2.3.0,7.067307692307692,8.465346534653465,6.506024096385541,7.289753071692711,0.03147526456604344,0.1863117870722433,0.21739130434782608,0.03107951727558278,recent-form-k-v1-report-only
823606,2026-07-09,640455,Sean Manaea,,2026-08-14T16:33:21.470882+00:00,6,26,1.0.0,d236498c722c32be8084142ae52fda07433ca0e8efcabe92c3f360c0add71706,10.0,42.0,43.5,8.689655172413794,0.2198952879581152,0.06282722513089,0.2094240837696335,8.181818181818182,8.518518518518519,4.0,4.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,8.0,18.0,0.1169971290980315,0.2072557471264368,0.0768821877520736,0.0,0.3904249871991807,0.0,0.0,0.0,0.0,118.0,v1,2.3.0,8.689655172413794,8.181818181818182,8.518518518518519,8.383838383838384,-0.03519320185986852,0.2198952879581152,0.23076923076923078,0.010873942811115589,recent-form-k-v1-report-only
822954,2026-07-09,621112,Paul Blackburn,,2026-08-14T16:33:21.508288+00:00,3,8,1.0.0,778c1104996d561623c2a6bfc058b73f202f7755fe7fa101601318d1bfb6e3ca,10.0,11.0,12.7,7.795275590551181,0.2115384615384615,0.0769230769230769,0.1153846153846153,11.612903225806452,8.571428571428571,1.3333333333333333,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,11.0,0.1030830385604921,0.0835331883607745,0.1297419251964706,0.0,0.3075396825396825,0.0,0.0,0.0,0.0,139.0,v1,2.3.0,7.795275590551181,11.612903225806452,8.571428571428571,9.788018433179722,0.25563468789275245,0.2115384615384615,0.375,0.1634615384615385,recent-form-k-v1-report-only
822954,2026-07-09,656876,Drew Rasmussen,,2026-08-14T16:33:21.509120+00:00,2,14,1.0.0,2fae8591bb9b2bdbd9468ddabb810d6687a8e41f8fadf8e16cd2fd384204db23,10.0,59.0,60.1,8.835274542429284,0.2554112554112554,0.0476190476190476,0.1818181818181818,6.352941176470588,9.290322580645162,4.0,6.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,17.0,9.0,0.1653083552553664,0.1182611337683273,0.2541753291753291,0.0,0.46524064171123,0.0,0.0,0.0,0.0,147.0,v1,2.3.0,8.835274542429284,6.352941176470588,9.290322580645162,8.115370018975332,-0.08148071913292376,0.2554112554112554,0.14285714285714285,-0.11255411255411257,recent-form-k-v1-report-only
824816,2026-07-09,656849,David Peterson,,2026-08-14T16:33:21.529623+00:00,2,20,1.0.0,fefc854d6ccbb01d5a03c0bd3d9a35dd8943f5897c7f5814cc7f4ee206dbf5b0,10.0,33.0,41.6,7.139423076923077,0.1625615763546798,0.0935960591133004,0.270935960591133,7.258064516129032,5.806451612903225,3.333333333333333,2.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7.0,19.0,0.1426531279460112,0.1914841546374647,0.1246627496912652,0.0,0.4067901234567901,0.0,0.0,0.0,0.0,110.0,v1,2.3.0,7.139423076923077,7.258064516129032,5.806451612903225,6.387096774193548,-0.10537634408602148,0.1625615763546798,0.1,-0.0625615763546798,recent-form-k-v1-report-only
824816,2026-07-09,669432,Trevor Rogers,,2026-08-14T16:33:21.530432+00:00,4,23,1.0.0,128226c20b0bb1f217fc9a56c3a385d6796f92cf08ceed38ccbc5814c2789633,10.0,38.0,51.900000000000006,6.589595375722543,0.168141592920354,0.084070796460177,0.2123893805309734,8.453038674033149,7.372013651877133,5.666666666666667,4.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,6.0,20.0,0.1265269205234433,0.1330277321656632,0.1245766770307773,0.0,0.3694980694980694,0.0,0.0,0.0,0.0,112.0,v1,2.3.0,6.589595375722543,8.453038674033149,7.372013651877133,7.8044236607395385,0.18435552044556158,0.168141592920354,0.17391304347826086,0.005771450557906871,recent-form-k-v1-report-only
823683,2026-07-09,668909,Gavin Williams,,2026-08-14T16:33:21.661325+00:00,11,26,1.0.0,9b98d85b25815f7704193be726faee67c1fd085f02b22be7d9b2b891d2ee5456,10.0,63.0,56.3,10.071047957371226,0.2669491525423729,0.0635593220338983,0.2415254237288135,12.67605633802817,10.78512396694215,6.666666666666667,5.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,10.0,0.1227612023812774,0.0958276098901099,0.1658549503671455,0.0,0.402930402930403,0.0,0.0,0.0,0.0,142.0,v1,2.3.0,10.071047957371226,12.67605633802817,10.78512396694215,11.541496915376559,0.14600754203827204,0.2669491525423729,0.4230769230769231,0.15612777053455018,recent-form-k-v1-report-only
823683,2026-07-09,641927,Bailey Ober,,2026-08-14T16:33:21.771495+00:00,5,19,1.0.0,5f7e04acdb6970c875d9a10308d3444a8b9b00688dfb41a8ad1c8988616ff1ef,10.0,41.0,57.50000000000001,6.4173913043478255,0.1666666666666666,0.0609756097560975,0.2235772357723577,4.436619718309859,5.425531914893617,2.333333333333333,3.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,14.0,12.0,0.1416272284757211,0.0992236894757903,0.1910980239756404,0.0,0.4185002736726875,0.0,0.0,0.0,0.0,114.0,v1,2.3.0,6.4173913043478255,4.436619718309859,5.425531914893617,5.029967036260114,-0.2161975485502532,0.1666666666666666,0.2631578947368421,0.09649122807017549,recent-form-k-v1-report-only
824577,2026-07-09,641743,Anthony Kay,,2026-08-14T16:33:21.915782+00:00,4,22,1.0.0,ce509466012918932fdab6f2e636da78b62b088925e3608987ece3ffd17e4a89,10.0,42.0,48.3,7.826086956521738,0.1926605504587156,0.073394495412844,0.2110091743119266,8.181818181818182,8.513513513513514,4.0,4.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,15.0,0.149667671237785,0.1240441963224221,0.166749987848027,0.0,0.4466132799466133,0.0,0.0,0.0,0.0,111.0,v1,2.3.0,7.826086956521738,8.181818181818182,8.513513513513514,8.38083538083538,0.07088452088452102,0.1926605504587156,0.18181818181818182,-0.010842368640533784,recent-form-k-v1-report-only
824251,2026-07-09,660761,José Suarez,,2026-08-14T16:33:22.016042+00:00,2,4,1.0.0,2741409ed8f3c9aa34d57a7d0e1544cec9c69a3ac029a239abe0dfcb145e52a1,10.0,16.0,14.9,9.664429530201344,0.25,0.078125,0.15625,8.78048780487805,8.63013698630137,1.3333333333333333,1.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,8.0,18.0,0.1154407346391986,0.17217921993607,0.0902236300628113,0.0,0.3851851851851852,0.0,0.0,0.0,0.0,116.0,v1,2.3.0,9.664429530201344,8.78048780487805,8.63013698630137,8.690277313732041,-0.10079769462078203,0.25,0.5,0.25,recent-form-k-v1-report-only
824251,2026-07-09,664285,Framber Valdez,,2026-08-14T16:33:22.016884+00:00,9,26,1.0.0,9ab8a3f1114a08443d5572f60c7d00153293d2a42c3516c01a85e9b80657a352,10.0,43.0,56.400000000000006,6.861702127659574,0.1733870967741935,0.0846774193548387,0.2298387096774193,5.823529411764706,6.107142857142857,3.6666666666666665,3.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,17.0,0.1245992500394428,0.1317389274550399,0.1208194208194208,0.0,0.4151240915946798,0.0,0.0,0.0,0.0,133.0,v1,2.3.0,6.861702127659574,5.823529411764706,6.107142857142857,5.993697478991596,-0.126499902286496,0.1733870967741935,0.34615384615384615,0.17276674937965264,recent-form-k-v1-report-only
823846,2026-07-09,682243,Bryce Miller,,2026-08-14T16:33:22.131914+00:00,3,28,1.0.0,5455bbcb112f171cde3ae12e6ba03802fc391711b5b50c1c7a8a28bc8dbd3186,9.0,62.0,51.50000000000001,10.834951456310678,0.3315508021390374,0.0267379679144385,0.160427807486631,13.6046511627907,12.115384615384617,8.666666666666666,8.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,18.0,8.0,0.1170269316885488,0.0910866737379951,0.1753925120772947,0.0,0.4509157509157509,0.0,0.0,0.0,0.0,146.0,v1,2.3.0,10.834951456310678,13.6046511627907,12.115384615384617,12.711091234347052,0.1731562698366904,0.3315508021390374,0.10714285714285714,-0.22440794499618028,recent-form-k-v1-report-only
823846,2026-07-09,676083,Janson Junk,,2026-08-14T16:33:22.150101+00:00,5,21,1.0.0,bbf4b2b29493fbaccfe603d27c15f89d707a79f604c0e3a1042b479ef6e9467b,10.0,38.0,54.5,6.275229357798165,0.1610169491525423,0.0508474576271186,0.2542372881355932,5.921052631578948,7.52851711026616,3.333333333333333,4.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,10.0,0.168849390996499,0.1045286512474012,0.2717625745950554,0.0,0.4603921568627451,0.0,0.0,0.0,0.0,136.0,v1,2.3.0,6.275229357798165,5.921052631578948,7.52851711026616,6.885531318791275,0.0972557218541652,0.1610169491525423,0.23809523809523808,0.07707828894269578,recent-form-k-v1-report-only
824494,2026-07-09,666200,Jesús Luzardo,,2026-08-14T16:33:22.170294+00:00,11,26,1.0.0,eab3618b086683cae3a5a57833de706549fc98d4a41f90275ac15ade36a98a5e,10.0,68.0,58.5,10.461538461538462,0.2753036437246963,0.0850202429149797,0.1983805668016194,14.651162790697676,13.775510204081634,9.333333333333334,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,9.0,16.0,0.1316808307080672,0.1197977766605217,0.1383650486098115,0.0,0.4624745624745625,0.0,0.0,0.0,0.0,113.0,v1,2.3.0,10.461538461538462,14.651162790697676,13.775510204081634,14.12577123872805,0.3502575448784164,0.2753036437246963,0.4230769230769231,0.14777327935222678,recent-form-k-v1-report-only
824494,2026-07-09,663903,Brady Singer,,2026-08-14T16:33:22.268882+00:00,5,28,1.0.0,436133a617e00c3c9ad6699dd93b1ad002ebc9efdc50f2d022c507f10dd2a5b7,10.0,51.0,49.3,9.310344827586206,0.2307692307692307,0.0950226244343891,0.2262443438914027,10.62111801242236,9.630996309963098,6.333333333333333,5.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,14.0,0.1324148973589573,0.1088822956083018,0.1525856988595191,0.0,0.4412280701754386,0.0,0.0,0.0,0.0,143.0,v1,2.3.0,9.310344827586206,10.62111801242236,9.630996309963098,10.027044990946802,0.07697890643502703,0.2307692307692307,0.17857142857142858,-0.05219780219780212,recent-form-k-v1-report-only
823034,2026-07-09,701656,Logan Henderson,,2026-08-14T16:33:22.316775+00:00,4,21,1.0.0,7916f853564b63357500fa3a4e0135a77cc171724535bdd5e8422bd5fa29e7bc,5.0,30.0,23.0,11.73913043478261,0.3333333333333333,0.0666666666666666,0.2,11.4,11.73913043478261,6.333333333333333,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,11.0,0.1278480208496187,0.1032240662895811,0.1614261407042155,0.0,0.4255835667600374,0.0,0.0,0.0,0.0,138.0,v1,2.3.0,11.73913043478261,11.4,11.73913043478261,11.603478260869565,-0.011555555555555652,0.3333333333333333,0.19047619047619047,-0.14285714285714285,recent-form-k-v1-report-only
823034,2026-07-09,669467,Andre Pallante,,2026-08-14T16:33:22.347212+00:00,2,25,1.0.0,2ee0ecc8800c150b812491ab8fa23b9a71439df02799b6d5096a334aa6ea64fb,10.0,41.0,55.8,6.612903225806451,0.1759656652360515,0.0472103004291845,0.2317596566523605,4.137931034482759,5.625,2.6666666666666665,3.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,10.0,0.1190646758066113,0.0758092087124345,0.1839478764478764,0.0,0.3738738738738739,0.0,0.0,0.0,0.0,158.0,v1,2.3.0,6.612903225806451,4.137931034482759,5.625,5.030172413793103,-0.2393397813288477,0.1759656652360515,0.08,-0.0959656652360515,recent-form-k-v1-report-only
822877,2026-07-09,672282,Reid Detmers,,2026-08-14T16:33:22.398622+00:00,6,20,1.0.0,026ec3cc4eb7cc104974c23184197545e732c0eddde4b2aed3a480269bc1bb95,10.0,70.0,59.60000000000001,10.570469798657715,0.2868852459016393,0.0778688524590164,0.1762295081967213,9.444444444444445,8.642384105960264,5.666666666666667,5.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,10.0,16.0,0.122894173257047,0.1383534439416792,0.1132321290791518,0.0,0.3762108262108262,0.0,0.0,0.0,0.0,140.0,v1,2.3.0,10.570469798657715,9.444444444444445,8.642384105960264,8.963208241353936,-0.15205204573857978,0.2868852459016393,0.3,0.013114754098360715,recent-form-k-v1-report-only
822877,2026-07-09,543135,Nathan Eovaldi,,2026-08-14T16:33:22.399454+00:00,10,27,1.0.0,a0023baf7124cf84ba1e99914165f83af68b9fee6bbe6be51435ba9035a21790,10.0,71.0,65.2,9.800613496932517,0.2699619771863117,0.053231939163498,0.2129277566539923,13.5,10.728476821192054,9.0,7.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,11.0,0.1392181334053528,0.1805979390227357,0.0827911257452853,0.0,0.4105820105820106,0.0,0.0,0.0,0.0,108.0,v1,2.3.0,9.800613496932517,13.5,10.728476821192054,11.837086092715232,0.20779031806734438,0.2699619771863117,0.37037037037037035,0.10040839318405864,recent-form-k-v1-report-only
823277,2026-07-09,518876,Merrill Kelly,,2026-08-14T16:33:22.420142+00:00,6,24,1.0.0,f82933da0646281b672882c46ca3770385db03d983cdf0f15de57371d6d7f15e,10.0,33.0,60.2,4.933554817275748,0.1254752851711026,0.0646387832699619,0.2585551330798479,5.823529411764706,5.124555160142348,3.6666666666666665,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,17.0,9.0,0.1138190047550907,0.1176873363724574,0.1065121561445091,0.0,0.3225749559082893,0.0,0.0,0.0,0.0,135.0,v1,2.3.0,4.933554817275748,5.823529411764706,5.124555160142348,5.404144860791291,0.0953855913119046,0.1254752851711026,0.25,0.1245247148288974,recent-form-k-v1-report-only
823277,2026-07-09,656288,Griffin Canning,,2026-08-14T16:33:22.466449+00:00,5,20,1.0.0,9e807db0d3e68b8ef14dd51fc6fb0f4bd177b0829dc1b08cbed08eee2dcda59c,10.0,38.0,39.8,8.592964824120601,0.2043010752688172,0.1344086021505376,0.2258064516129032,9.759036144578314,8.793103448275863,3.0,3.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,14.0,11.0,0.1114373096549567,0.1082845506374918,0.1154499120408211,0.0,0.3767547767547767,0.0,0.0,0.0,0.0,109.0,v1,2.3.0,8.592964824120601,9.759036144578314,8.793103448275863,9.179476526796844,0.06825487066232294,0.2043010752688172,0.25,0.04569892473118281,recent-form-k-v1-report-only
823201,2026-07-09,663372,Ryan Feltner,,2026-08-14T16:33:22.565267+00:00,3,23,1.0.0,338f11aa8d8022bb4dab9cd8a254c2295cab6ee8089af31183de0edbd096ec8b,10.0,39.0,49.5,7.090909090909091,0.1866028708133971,0.0813397129186602,0.2105263157894736,5.5,7.186311787072244,3.6666666666666665,4.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,10.0,0.1175139425139425,0.1190792825250062,0.1150093984962405,0.0,0.4625974658869395,0.0,0.0,0.0,0.0,137.0,v1,2.3.0,7.090909090909091,5.5,7.186311787072244,6.511787072243346,-0.08167105391439988,0.1866028708133971,0.13043478260869565,-0.056168088204701455,recent-form-k-v1-report-only
824252,2026-07-10,605400,Aaron Nola,,2026-08-14T16:33:22.713459+00:00,8,20,1.0.0,e88a6a7266123164d685931e9fd1fe74cf47df9840e29d90ce7a51dfa4c2dc72,10.0,50.0,48.6,9.25925925925926,0.2252252252252252,0.063063063063063,0.2612612612612612,9.50310559006211,9.24901185770751,5.666666666666667,5.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,17.0,9.0,0.118814840717868,0.0929285939822242,0.1677110845518618,0.0,0.3727513227513228,0.0,0.0,0.0,0.0,116.0,v1,2.3.0,9.25925925925926,9.50310559006211,9.24901185770751,9.35064935064935,0.009870129870129807,0.2252252252252252,0.4,0.17477477477477482,recent-form-k-v1-report-only
824252,2026-07-10,656427,Jack Flaherty,,2026-08-14T16:33:22.714303+00:00,6,24,1.0.0,d505a443a4a791c29d876eb9d2b9586ad66c6ef571d12d1bd2976897354a3011,10.0,60.0,45.7,11.816192560175054,0.2912621359223301,0.058252427184466,0.2281553398058252,10.227272727272728,10.862068965517242,5.0,5.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,14.0,0.1328855202177111,0.1111842105263157,0.1514866428103358,0.0,0.4600600600600601,0.0,0.0,0.0,0.0,143.0,v1,2.3.0,11.816192560175054,10.227272727272728,10.862068965517242,10.608150470219437,-0.10223615464994762,0.2912621359223301,0.25,-0.04126213592233008,recent-form-k-v1-report-only
822709,2026-07-10,677960,Ryan Weathers,,2026-08-14T16:33:22.777073+00:00,6,23,1.0.0,5aac50e875c269cb2e585bbe4abf235a0f8e7f53640f31897b4995982f395ff6,10.0,59.0,51.8,10.25096525096525,0.2587719298245614,0.0745614035087719,0.2280701754385964,12.053571428571429,10.514018691588786,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,15.0,0.1301962379053172,0.1120180011804052,0.1423150623885918,0.0,0.4243055555555555,0.0,0.0,0.0,0.0,120.0,v1,2.3.0,10.25096525096525,12.053571428571429,10.514018691588786,11.129839786381844,0.0857357833042931,0.2587719298245614,0.2608695652173913,0.002097635392829922,recent-form-k-v1-report-only
824817,2026-07-10,679883,Luinder Avila,,2026-08-14T16:33:22.798088+00:00,3,24,1.0.0,42a81de83c56384d7b8b84e032529193ff333885c5f6cc88f2c0622aeb51d910,10.0,33.0,37.4,7.9411764705882355,0.2037037037037037,0.1481481481481481,0.1975308641975308,9.0,8.814432989690722,4.666666666666667,3.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,10.0,0.1387205149146916,0.108090975520643,0.1877277779451692,0.0,0.4038915727321524,0.0,0.0,0.0,0.0,110.0,v1,2.3.0,7.9411764705882355,9.0,8.814432989690722,8.888659793814433,0.11931271477663241,0.2037037037037037,0.125,-0.07870370370370369,recent-form-k-v1-report-only
824817,2026-07-10,687064,Brandon Young,,2026-08-14T16:33:22.914621+00:00,5,27,1.0.0,7adcfc9f0c18c20c689220b3adeef092f6dcac4802a3349271ea8e76c6349b9c,10.0,48.0,54.80000000000001,7.883211678832115,0.1975308641975308,0.0905349794238683,0.2181069958847736,10.8,8.035714285714286,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,17.0,9.0,0.1189757013444696,0.0916055662209127,0.1706748454667437,0.0,0.3598585322723253,0.0,0.0,0.0,0.0,118.0,v1,2.3.0,7.883211678832115,10.8,8.035714285714286,9.141428571428573,0.15960714285714328,0.1975308641975308,0.18518518518518517,-0.012345679012345623,recent-form-k-v1-report-only
824493,2026-07-10,684007,Shota Imanaga,,2026-08-14T16:33:22.981069+00:00,5,23,1.0.0,16f754722049c4d93a1bb46279647d36a411117b2dd9bd8017aa57e2f0155e5b,10.0,47.0,53.8,7.862453531598512,0.2061403508771929,0.0570175438596491,0.2456140350877192,9.35064935064935,9.140625,5.333333333333333,5.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,17.0,0.1419559236235633,0.1228395061728395,0.1520763799210054,0.0,0.4898609016256075,0.0,0.0,0.0,0.0,113.0,v1,2.3.0,7.862453531598512,9.35064935064935,9.140625,9.22463474025974,0.17325141613705441,0.2061403508771929,0.21739130434782608,0.01125095347063318,recent-form-k-v1-report-only
822955,2026-07-10,622491,Luis Castillo,,2026-08-14T16:33:23.002742+00:00,4,25,1.0.0,aae82548fa882424092d7e38627dfb0f308a2fb9f9c57fd65f1dd5b3c35174d8,10.0,46.0,46.7,8.86509635974304,0.224390243902439,0.0682926829268292,0.1902439024390244,6.75,7.159090909090909,4.0,4.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,11.0,0.1078005171303372,0.0873227605119925,0.1357247307008072,0.0,0.3038112214582802,0.0,0.0,0.0,0.0,139.0,v1,2.3.0,8.86509635974304,6.75,7.159090909090909,6.995454545454545,-0.21089920948616603,0.224390243902439,0.16,-0.064390243902439,recent-form-k-v1-report-only
