Season,Month,Comparison,Metric,Shallow_Starts,Deep_Starts,Shallow_MAE,Deep_MAE,Relative_MAE_Improvement,Shallow_Bias,Deep_Bias,Powered,Status,Min_Side,Audit_Version
2026,8,starter_history_5p,STRIKEOUTS,79,44,1.7679134356020947,1.9667402895134893,-0.11246413422028245,0.3568129991082063,0.39501072406064214,True,CONTRADICTORY,20,input-quality-cohort-v1-report-only
2026,8,starter_history_5p,HITS,4,44,2.061783656031526,1.841223726523513,,1.436304121541919,0.07476764266519051,False,LEARNING,20,input-quality-cohort-v1-report-only
2026,8,starter_history_5p,OUTS,4,44,5.417209767572225,3.1667976834771028,,0.5826402324277744,-0.10309803881482237,False,LEARNING,20,input-quality-cohort-v1-report-only
2026,8,workload_history_5p,STRIKEOUTS,79,44,1.7679134356020947,1.9667402895134893,-0.11246413422028245,0.3568129991082063,0.39501072406064214,True,CONTRADICTORY,20,input-quality-cohort-v1-report-only
2026,8,workload_history_5p,HITS,4,44,2.061783656031526,1.841223726523513,,1.436304121541919,0.07476764266519051,False,LEARNING,20,input-quality-cohort-v1-report-only
2026,8,workload_history_5p,OUTS,4,44,5.417209767572225,3.1667976834771028,,0.5826402324277744,-0.10309803881482237,False,LEARNING,20,input-quality-cohort-v1-report-only
